Date,RSI,Close
2020-05-31,,42.736000061035156
2020-06-30,,43.66999816894531
2020-07-31,,47.016998291015625
2020-08-31,,51.0099983215332
2020-09-30,,49.97999954223633
2020-10-31,,47.8390007019043
2020-11-30,,51.52000045776367
2020-12-31,,52.90999984741211
2021-01-31,,53.005001068115234
2021-02-28,,52.24100112915039
2021-03-31,,53.0260009765625
2021-04-30,,55.869998931884766
2021-05-31,,55.43000030517578
2021-06-30,83.79772296031493,59.3390007019043
2021-07-31,85.07794444748731,60.6609992980957
2021-08-31,87.34696513295397,63.446998596191406
2021-09-30,74.10916634656363,60.40800094604492
2021-10-31,79.10510958361739,64.86000061035156
2021-11-30,72.69849573349114,62.97200012207031
2021-12-31,74.52057080973285,64.5199966430664
2022-01-31,62.58624642694325,60.41299819946289
2022-02-28,59.5075690609899,59.180999755859375
2022-03-31,62.65939164360522,61.14400100708008
2022-04-30,51.24882917378691,55.93000030517578
2022-05-31,52.793565624940825,56.79999923706055
2022-06-30,44.297410182800895,51.90999984741211
2022-07-31,51.37222170055466,56.01499938964844
2022-08-31,48.68734218154552,54.36000061035156
2022-09-30,42.7907271873479,50.30799865722656
2022-10-31,53.1037847395563,57.13999938964844
2022-11-30,55.397783298658325,58.95000076293945
2022-12-31,52.10687141295901,56.779998779296875
2023-01-31,51.71050418792903,56.52000045776367
2023-02-28,47.822976506890036,53.939998626708984
2023-03-31,48.77144652774959,54.529998779296875
2023-04-30,51.323299172420896,56.11000061035156
2023-05-31,46.450083901520856,53.02000045776367
2023-06-30,51.168634940788145,55.939998626708984
2023-07-31,52.681764509715194,56.92399978637695
2023-08-31,54.74887341232923,58.270999908447266
2023-09-30,52.92088044707143,57.28200149536133
2023-10-31,50.81120885998298,56.13999938964844
2023-11-30,59.25168575758126,61.650001525878906
2023-12-31,63.907162240799906,65.49600219726562
2024-01-31,67.72166444370797,69.19000244140625
2024-02-29,74.07251575828255,77.13999938964844
2024-03-31,76.03943514653275,80.22000122070312
2024-04-30,68.14085255173609,75.8499984741211
2024-05-31,72.11656287763797,81.41999816894531
2024-06-30,75.6631559362068,87.45999908447266
2024-07-31,73.23820472661086,86.0
2024-08-31,75.14762656231773,89.25
2024-09-30,75.93835593370302,90.63999938964844
2024-10-31,76.04464922376367,90.81999969482422
2024-11-30,79.32820768559878,96.83000183105469
2024-12-31,75.9338394823197,95.01000213623047
2025-01-31,78.65252553411223,100.04000091552734
2025-02-28,78.19860956607202,99.80000305175781
2025-03-31,65.8089415955726,92.52999877929688
2025-04-30,67.37116309260634,94.56999969482422
2025-05-31,74.10446374092531,105.3499984741211
2025-06-30,77.4189530333245,112.47000122070312
2025-07-31,76.97190504852543,112.16999816894531
