Date,EMA,Close
2020-06-30,,68.37999725341797
2020-07-31,,62.349998474121094
2020-08-31,,67.8499984741211
2020-09-30,,64.68000030517578
2020-10-31,65.02703664332262,62.810001373291016
2020-11-30,70.87469099382315,82.56999969482422
2020-12-31,75.67646025564773,85.27999877929688
2021-01-31,81.42764027215708,92.93000030517578
2021-02-28,91.92509290441983,112.91999816894531
2021-03-31,99.20672748396869,113.7699966430664
2021-04-30,106.71781761056897,121.73999786376953
2021-05-31,113.97521357143401,128.49000549316406
2021-06-30,119.47680762346904,130.47999572753906
2021-07-31,121.82453729666817,126.5199966430664
2021-08-31,126.03302384719285,134.4499969482422
2021-09-30,127.34534963836295,129.97000122070312
2021-10-31,133.75690036926022,146.5800018310547
2021-11-30,140.1179323588037,152.83999633789062
2021-12-31,146.66862299668946,159.77000427246094
2022-01-31,146.84574764720705,147.1999969482422
2022-02-28,143.75049761766928,137.55999755859375
2022-03-31,139.68699759797744,131.55999755859375
2022-04-30,132.45799839865163,118.0
2022-05-31,126.52199944106073,114.6500015258789
2022-06-30,115.98799901702226,94.91999816894531
2022-07-31,113.53866580789766,108.63999938964844
2022-08-31,109.68577832424299,101.9800033569336
2022-09-30,103.04051888282868,89.75
2022-10-31,105.02034704086365,108.9800033569336
2022-11-30,109.82689884104454,119.44000244140625
2022-12-31,112.37793367967423,117.4800033569336
2023-01-31,117.73862469107189,128.4600067138672
2023-02-28,119.18908190667815,122.08999633789062
2023-03-31,116.78272167801983,111.97000122070312
2023-04-30,115.62848101695462,113.31999969482422
2023-05-31,112.13565451992939,105.1500015258789
2023-06-30,113.25043746559746,115.4800033569336
2023-07-31,117.03362446843867,124.5999984741211
2023-08-31,115.85241560021564,113.48999786376953
2023-09-30,113.24494332657605,108.02999877929688
2023-10-31,112.12662868093352,109.88999938964844
2023-11-30,116.38108558383851,124.88999938964844
2023-12-31,125.13405685244183,142.63999938964844
2024-01-31,129.6260381050784,138.61000061035156
2024-02-29,135.79735853326844,148.13999938964844
2024-03-31,142.6949075199003,156.49000549316406
2024-04-30,141.9732712730325,140.52999877929688
2024-05-31,145.0855133682196,151.30999755859375
2024-06-30,147.3236765960657,151.8000030517578
2024-07-31,149.3624518778459,153.44000244140625
2024-08-31,155.35830328640247,167.35000610351562
2024-09-30,159.91220361508863,169.02000427246094
2024-10-31,162.9814674491216,169.1199951171875
2024-11-30,169.85431366725294,183.60000610351562
2024-12-31,170.63954468279104,172.2100067138672
2025-01-31,171.7130299919779,173.86000061035156
2025-02-28,176.50535210728214,186.08999633789062
2025-03-31,173.03023534853966,166.0800018310547
2025-04-30,167.81349185996396,157.3800048828125
2025-05-31,166.2323303480489,163.07000732421875
2025-06-30,164.40821840097792,160.75999450683594
2025-07-31,163.52214560065195,161.75
