Date,Open,High,Low,Close,Volume
2020-06-21,225.08999633789062,240.8300018310547,224.8000030517578,238.7899932861328,96018900
2020-06-28,238.55999755859375,245.19000244140625,215.39999389648438,216.0800018310547,158818800
2020-07-05,209.75,240.0,207.11000061035156,233.4199981689453,166474700
2020-07-12,233.75999450683594,247.64999389648438,232.27000427246094,245.07000732421875,129042900
2020-07-19,247.00999450683594,250.14999389648438,232.02999877929688,242.02999877929688,104219700
2020-07-26,240.05999755859375,246.91000366210938,226.89999389648438,230.7100067138672,95761900
2020-08-02,231.4600067138672,255.85000610351562,229.0,253.6699981689453,114541900
2020-08-09,252.64999389648438,278.8900146484375,247.42999267578125,268.44000244140625,171366500
2020-08-16,268.0400085449219,273.8599853515625,255.1300048828125,261.239990234375,112069500
2020-08-23,262.5,270.489990234375,259.260009765625,267.010009765625,91171300
2020-08-30,271.07000732421875,304.6700134277344,268.7699890136719,293.6600036621094,182286700
2020-09-06,293.95001220703125,303.6000061035156,271.1400146484375,282.7300109863281,121610200
2020-09-13,271.2799987792969,279.29998779296875,262.6400146484375,266.6099853515625,91511400
2020-09-20,270.95001220703125,276.6400146484375,250.0500030517578,252.52999877929688,131167900
2020-09-27,247.5399932861328,257.989990234375,244.1300048828125,254.82000732421875,113001900
2020-10-04,259.3999938964844,268.3299865722656,254.82000732421875,259.94000244140625,95546400
2020-10-11,262.20001220703125,265.69000244140625,254.82000732421875,264.45001220703125,85073200
2020-10-18,270.20001220703125,280.17999267578125,263.6700134277344,265.92999267578125,96699200
2020-10-25,265.5299987792969,285.239990234375,259.8800048828125,284.7900085449219,95604000
2020-11-01,283.1600036621094,285.2300109863281,259.1000061035156,263.1099853515625,140347800
2020-11-08,264.6000061035156,297.3800048828125,257.3399963378906,293.4100036621094,118206600
2020-11-15,289.8699951171875,292.5799865722656,264.0,276.95001220703125,92433100
2020-11-22,275.04998779296875,279.4100036621094,269.19000244140625,269.70001220703125,71242000
2020-11-29,270.8900146484375,280.17999267578125,264.5299987792969,277.80999755859375,58196600
2020-12-06,276.0299987792969,291.7799987792969,271.010009765625,279.70001220703125,78595800
2020-12-13,279.19000244140625,288.489990234375,270.25,273.54998779296875,83401600
2020-12-20,273.3699951171875,280.44000244140625,267.4700012207031,276.3999938964844,99312400
2020-12-27,272.9800109863281,274.6700134277344,264.6300048828125,267.3999938964844,54897600
2021-01-03,268.739990234375,280.510009765625,265.6600036621094,273.1600036621094,64386900
2021-01-10,274.7799987792969,275.0,260.010009765625,267.57000732421875,83649900
2021-01-17,260.4800109863281,263.4700012207031,244.61000061035156,251.36000061035156,131007000
2021-01-24,256.8999938964844,278.4700012207031,252.72000122070312,274.5,96021100
2021-01-31,278.1400146484375,286.7900085449219,254.85000610351562,258.3299865722656,141955100
2021-02-07,259.5199890136719,269.20001220703125,254.91000366210938,268.1000061035156,82972900
2021-02-14,268.75,273.79998779296875,265.0,270.5,64982000
2021-02-21,270.79998779296875,276.6000061035156,260.1499938964844,261.55999755859375,69052100
2021-02-28,257.95001220703125,267.4599914550781,254.0399932861328,257.6199951171875,100768200
2021-03-07,260.82000732421875,266.7099914550781,253.5,264.2799987792969,111309100
2021-03-14,265.54998779296875,277.8999938964844,255.0500030517578,268.3999938964844,97076000
2021-03-21,269.0799865722656,292.79998779296875,268.5,290.1099853515625,118256300
2021-03-28,290.45001220703125,299.7099914550781,277.75,283.0199890136719,112083800
2021-04-04,285.7699890136719,302.3999938964844,284.70001220703125,298.6600036621094,76307500
