Date,MACD,MACD_Signal,MACD_Histogram,Close
2020-05-17,,,,19.920000076293945
2020-05-24,,,,25.399999618530273
2020-05-31,,,,28.040000915527344
2020-06-07,,,,42.40999984741211
2020-06-14,,,,39.65999984741211
2020-06-21,,,,36.84000015258789
2020-06-28,,,,32.88999938964844
2020-07-05,,,,34.13999938964844
2020-07-12,,,,32.66999816894531
2020-07-19,,,,33.91999816894531
2020-07-26,,,,32.880001068115234
2020-08-02,,,,31.3799991607666
2020-08-09,,,,34.33000183105469
2020-08-16,,,,36.18000030517578
2020-08-23,,,,33.040000915527344
2020-08-30,,,,37.34000015258789
2020-09-06,,,,38.209999084472656
2020-09-13,,,,36.06999969482422
2020-09-20,,,,36.970001220703125
2020-09-27,,,,34.20000076293945
2020-10-04,,,,36.0099983215332
2020-10-11,,,,37.119998931884766
2020-10-18,,,,34.15999984741211
2020-10-25,,,,38.0099983215332
2020-11-01,,,,33.86000061035156
2020-11-08,2.1866868936811983,,,34.68000030517578
2020-11-15,2.329369488959678,,,38.9900016784668
2020-11-22,2.487204906262477,,,39.900001525878906
2020-11-29,3.0132899662234607,,,45.29999923706055
2020-12-06,3.7054275730147737,,,49.2400016784668
2020-12-13,4.135274016514273,,,48.36000061035156
2020-12-20,4.136147822222341,,,44.7400016784668
2020-12-27,3.971633894264187,,,43.2599983215332
2021-01-03,3.7966828436417472,3.4436717599901865,0.35301108365156075,43.25
2021-01-10,3.6195368474566365,3.4788447774834768,0.14069206997315975,43.290000915527344
2021-01-17,3.4873620922847266,3.480548240443727,0.006813851840999696,43.88999938964844
2021-01-24,3.204463214673858,3.4253312352897534,-0.2208680206158955,42.13999938964844
2021-01-31,2.774790906654573,3.2952231695627177,-0.5204322629081446,39.9900016784668
2021-02-07,2.5780412986237025,3.151786795374915,-0.5737454967512123,42.13999938964844
2021-02-14,2.5381030400331284,3.0290500443065578,-0.4909470042734294,43.939998626708984
2021-02-21,2.8041559488648176,2.98407122521821,-0.17991527635339244,48.029998779296875
2021-02-28,3.351586059570984,3.0575741920887647,0.2940118674822192,52.68000030517578
2021-03-07,3.56998190138971,3.160055733948954,0.40992616744075594,50.52000045776367
2021-03-14,4.160691137036352,3.360182814566434,0.8005083224699181,56.290000915527344
2021-03-21,4.9334611154902035,3.674838474751188,1.2586226407390155,60.77000045776367
2021-03-28,5.168384015960285,3.9735475829930076,1.1948364329672776,56.83000183105469
2021-04-04,5.372515644880444,4.253341195370496,1.1191744495099485,57.81999969482422
2021-04-11,5.519883600616524,4.506649676419702,1.0132339241968218,58.43000030517578
2021-04-18,5.36822153501199,4.67896404813816,0.6892574868738306,55.869998931884766
2021-04-25,4.968050859273461,4.736781410365221,0.23126944890824053,53.11000061035156
2021-05-02,4.700816917306433,4.729588511753463,-0.028771594447030147,54.400001525878906
2021-05-09,4.464199660177805,4.676510741438332,-0.2123110812605269,54.72999954223633
2021-05-16,4.271816282076976,4.595571849566061,-0.3237555674890844,55.279998779296875
2021-05-23,4.074002375271704,4.491257954707189,-0.4172555794354853,55.29999923706055
2021-05-30,4.115897374602632,4.416185838686277,-0.3002884640836454,58.349998474121094
2021-06-06,3.9885400714320554,4.330656685235433,-0.34211661380337777,56.93000030517578
2021-06-13,3.8105987199073326,4.2266450921698135,-0.416046372262481,56.52000045776367
2021-06-20,3.5001248434519354,4.081341042426239,-0.5812161989743032,54.91999816894531
2021-06-27,3.1340258855536973,3.8918780110517304,-0.757852125498033,53.880001068115234
2021-07-04,2.722933765741523,3.6580891619896887,-0.9351553962481658,52.77000045776367
2021-07-11,2.2366029294073186,3.3737919154732148,-1.1371889860658961,51.099998474121094
2021-07-18,1.424046245697923,2.9838427815181565,-1.5597965358202335,46.0099983215332
2021-07-25,0.8924529118361235,2.56556480758175,-1.6731118957456266,47.529998779296875
2021-08-01,0.40117681468522903,2.132687209002446,-1.7315103943172168,46.720001220703125
2021-08-08,0.08349676322610833,1.7228491198471785,-1.6393523566210702,47.619998931884766
