Date,MACD,MACD_Signal,MACD_Histogram,Close
2020-12-09,,,,92.48999786376953
2020-12-10,,,,130.0
2020-12-11,,,,119.58000183105469
2020-12-14,,,,102.36000061035156
2020-12-15,,,,102.0
2020-12-16,,,,113.69000244140625
2020-12-17,,,,117.23999786376953
2020-12-18,,,,137.58999633789062
2020-12-21,,,,160.88999938964844
2020-12-22,,,,177.47000122070312
2020-12-23,,,,161.05999755859375
2020-12-24,,,,161.0
2020-12-28,,,,145.8800048828125
2020-12-29,,,,139.77999877929688
2020-12-30,,,,146.83999633789062
2020-12-31,,,,138.75
2021-01-04,,,,120.01000213623047
2021-01-05,,,,122.16999816894531
2021-01-06,,,,113.4000015258789
2021-01-07,,,,133.5800018310547
2021-01-08,,,,143.6300048828125
2021-01-11,,,,135.6199951171875
2021-01-12,,,,133.97999572753906
2021-01-13,,,,143.13999938964844
2021-01-14,,,,138.5
2021-01-15,5.794589370895153,,,134.14999389648438
2021-01-19,4.674911420086431,,,126.83000183105469
2021-01-20,4.107358722925397,,,131.3800048828125
2021-01-21,3.506598845038411,,,130.00999450683594
2021-01-22,2.7215412480714747,,,126.56999969482422
2021-01-25,3.771407503502388,,,147.8300018310547
2021-01-26,4.040431246755503,,,141.42999267578125
2021-01-27,4.816214457429709,,,149.08999633789062
2021-01-28,5.2821849065600475,4.566750404164338,0.7154345023957092,148.0
2021-01-29,4.916980646682646,4.636796452668,0.28018419401464545,139.60000610351562
2021-02-01,4.427239151094454,4.5948849923532915,-0.16764584125883708,137.75
2021-02-02,4.721405159150379,4.620189025712709,0.10121613343766978,146.8800048828125
2021-02-03,4.911633023279279,4.6784778252260235,0.23315519805325557,147.0500030517578
2021-02-04,5.588629913234712,4.860508242827762,0.7281216704069502,154.3699951171875
2021-02-05,5.435524308397106,4.97551145594163,0.46001285245547585,146.60000610351562
2021-02-08,5.588668969328296,5.098142958618963,0.490526010709333,150.8000030517578
2021-02-09,7.090435263231484,5.496601419541467,1.5938338436900166,168.9199981689453
2021-02-10,7.590332572606883,5.915347650154551,1.6749849224523317,161.4499969482422
2021-02-11,7.5054050708338025,6.233359134290401,1.2720459365434014,156.55999755859375
2021-02-12,7.127579616302569,6.412203230692835,0.7153763856097335,153.72999572753906
2021-02-16,6.227031895214452,6.375168963597159,-0.1481370683827068,147.1699981689453
2021-02-17,4.883331701567926,6.076801511191313,-1.1934698096233873,140.05999755859375
2021-02-18,3.256406117354061,5.512722432423863,-2.2563163150698022,133.55999755859375
2021-02-19,2.0228155767354394,4.8147410612861785,-2.791925484550739,134.5399932861328
2021-02-22,0.36957216132489634,3.925707281293922,-3.5561351199690256,126.22000122070312
2021-02-23,-1.3367531525172183,2.873215194531694,-4.209968347048912,121.12000274658203
2021-02-24,-2.545905744484429,1.7893910067284695,-4.335296751212899,122.52999877929688
2021-02-25,-4.119960941044951,0.6075206171737855,-4.727481558218736,114.30999755859375
2021-02-26,-5.453822173424868,-0.6047479409459453,-4.849074232478923,112.45999908447266
2021-03-01,-5.7514758461507824,-1.6340935219869128,-4.11738232416387,121.05000305175781
2021-03-02,-7.717997048613,-2.8508742273121306,-4.867122821300869,98.5
