Date,Stoch_K,Stoch_D,Close
2020-06-30,,,60.630001068115234
2020-07-31,,,63.400001525878906
2020-08-31,,,65.12999725341797
2020-09-30,,,63.72999954223633
2020-10-31,,,61.65999984741211
2020-11-30,,,66.6500015258789
2020-12-31,,,67.87999725341797
2021-01-31,,,66.02999877929688
2021-02-28,,,65.77999877929688
2021-03-31,,,69.19000244140625
2021-04-30,,,71.94999694824219
2021-05-31,,,72.58000183105469
2021-06-30,,,73.61000061035156
2021-07-31,98.70643563931584,,76.22000122070312
2021-08-31,98.21528338328112,,77.6500015258789
2021-09-30,71.99312917491983,89.6382827325056,73.5
2021-10-31,95.18902415843972,88.46581223888023,77.55000305175781
2021-11-30,84.67604946082747,83.95273426472902,75.95999908447266
2021-12-31,97.78121629785029,92.54876330570583,80.9000015258789
2022-01-31,68.13782357464329,83.53169644444034,76.05999755859375
2022-02-28,54.050797742179064,73.32327920489088,73.7300033569336
2022-03-31,77.26721929803116,66.48528020495117,77.56999969482422
2022-04-30,52.236994627596545,61.18500388926893,73.43000030517578
2022-05-31,35.96418095755413,55.156131627727284,73.45999908447266
2022-06-30,25.618733500482513,37.93996969521106,70.20999908447266
2022-07-31,49.698983479176356,37.093965979070994,73.80999755859375
2022-08-31,34.11374275526696,36.47715324497528,71.4800033569336
2022-09-30,0.5225460741022757,28.111757436181865,66.0999984741211
2022-10-31,39.53490276505202,24.723730531473752,71.19000244140625
2022-11-30,63.804423682872034,34.620624174008775,75.26000213623047
2022-12-31,44.96123431470585,49.43352025420996,72.0999984741211
2023-01-31,51.52055568546703,53.4287378943483,73.19999694824219
2023-02-28,37.34645139400483,44.609413798059244,70.63999938964844
2023-03-31,54.9731022912787,47.94670312358352,72.73999786376953
2023-04-30,62.23117673117468,51.516910138819405,73.81999969482422
2023-05-31,46.2365767820373,54.480285268163556,71.44000244140625
2023-06-30,79.23765467620558,62.568469396472516,74.33000183105469
2023-07-31,87.59125261893006,71.0218280257243,75.36000061035156
2023-08-31,83.69828193238365,83.50906307583976,74.87999725341797
2023-09-30,63.42253474065631,78.23735643065667,72.37999725341797
2023-10-31,62.143497243328895,69.75477130545629,71.75
2023-11-30,99.66186889825885,75.07596696074802,76.3499984741211
2023-12-31,92.23108856404018,84.6788182352093,78.02999877929688
2024-01-31,92.87534968055553,94.92276904761819,79.72000122070312
2024-02-29,95.24530374778891,93.45058066412821,81.38999938964844
2024-03-31,98.9312223135054,95.6839585806166,83.58000183105469
2024-04-30,78.02270776720206,90.73307794283211,80.44999694824219
2024-05-31,90.26165603301487,89.07186203790745,82.80000305175781
2024-06-30,93.20523071718928,87.16319817246874,83.95999908447266
2024-07-31,97.82734816592202,93.76474497204207,87.04000091552734
2024-08-31,99.76177685244485,96.93145191185204,91.31999969482422
2024-09-30,96.9430127798519,98.17737926607292,91.30999755859375
2024-10-31,86.42573160135896,94.37684041121857,89.98999786376953
2024-11-30,98.85481093302953,94.07451843808013,94.55000305175781
2024-12-31,73.841490351907,86.3740109620985,88.79000091552734
2025-01-31,84.53273653065833,85.74301260519827,91.94999694824219
2025-02-28,98.49448713429057,85.6229046722853,94.56999969482422
2025-03-31,90.76534721454806,91.26419029316565,93.66000366210938
2025-04-30,83.27931445218921,90.84638293367595,92.54000091552734
2025-05-31,89.56577719696149,87.87014628789957,93.51000213623047
2025-06-30,91.66666666666667,88.17058610527245,93.87000274658203
2025-07-31,81.73443045104747,87.65562477155855,92.73999786376953
