Date,RSI,Close
2020-06-30,,36.81999969482422
2020-07-31,,35.939998626708984
2020-08-31,,39.90999984741211
2020-09-30,,42.72999954223633
2020-10-31,,52.33000183105469
2020-11-30,,58.88999938964844
2020-12-31,,62.65999984741211
2021-01-31,,70.0199966430664
2021-02-28,,76.72000122070312
2021-03-31,,80.44999694824219
2021-04-30,,100.12000274658203
2021-05-31,,101.23999786376953
2021-06-30,,116.5199966430664
2021-07-31,99.52770968305138,135.80999755859375
2021-08-31,99.57009521412249,142.82000732421875
2021-09-30,99.57397179903009,143.47999572753906
2021-10-31,99.663060955365,161.4499969482422
2021-11-30,99.67357432060946,164.02000427246094
2021-12-31,67.89364516850429,128.22000122070312
2022-01-31,54.50959869188978,102.62000274658203
2022-02-28,47.12706568538242,83.7300033569336
2022-03-31,44.60271036148863,76.4000015258789
2022-04-30,41.357726409533434,66.43000030517578
2022-05-31,38.158149320080426,55.7599983215332
2022-06-30,36.15649676689496,48.66999816894531
2022-07-31,46.033498186820964,71.63999938964844
2022-08-31,46.827976353102834,73.69999694824219
2022-09-30,45.07940325245311,68.66000366210938
2022-10-31,45.980209825019976,70.75
2022-11-30,56.97892779602733,101.0
2022-12-31,59.177481620023904,108.43000030517578
2023-01-31,62.84847868106256,121.7699966430664
2023-02-28,62.82111639083539,121.70999908447266
2023-03-31,64.1463828481381,126.44000244140625
2023-04-30,62.7360306756377,123.66999816894531
2023-05-31,57.16993060341797,112.27999877929688
2023-06-30,57.22734107665878,112.44000244140625
2023-07-31,55.19082553455041,108.3499984741211
2023-08-31,50.02952769715364,97.33999633789062
2023-09-30,46.18119574131549,88.2300033569336
2023-10-31,46.70938376094011,89.31999969482422
2023-11-30,53.97870831178869,105.61000061035156
2023-12-31,48.62864654862546,93.41000366210938
2024-01-31,52.016515262881775,101.4800033569336
2024-02-29,59.43195969398181,122.25
2024-03-31,65.40569063373113,143.8000030517578
2024-04-30,57.223885582886574,124.37000274658203
2024-05-31,64.84560461697265,155.63999938964844
2024-06-30,61.202677593422514,145.94000244140625
2024-07-31,57.083352049879906,134.3699951171875
2024-08-31,60.037558707345624,146.1699981689453
2024-09-30,59.52894863295417,144.80999755859375
2024-10-31,47.69423600724807,107.81999969482422
2024-11-30,47.089168107966735,105.5999984741211
2024-12-31,48.338644536288264,109.52999877929688
2025-01-31,46.112599451431,102.06999969482422
2025-02-28,45.358746823717404,99.56999969482422
2025-03-31,47.79615016987079,106.19999694824219
2025-04-30,44.63331859203116,96.41999816894531
2025-05-31,46.79655090379229,102.0
2025-06-30,46.543853616030454,101.27999877929688
2025-07-31,47.589426392465484,103.75
