Date,Tenkan,Kijun,Senkou_A,Senkou_B,Close
2022-01-19,,,,40.5,42.0
2022-01-20,,,,43.18499946594238,45.0
2022-01-21,,,,43.97500038146973,45.0
2022-01-24,,,,43.97500038146973,42.79999923706055
2022-01-25,,,,43.97500038146973,41.89799880981445
2022-01-26,,,,43.97500038146973,43.220001220703125
2022-01-27,,,,43.97500038146973,45.7599983215332
2022-01-28,,,,43.97500038146973,46.75
2022-01-31,43.97500038146973,,,43.97500038146973,48.0
2022-02-01,45.47500038146973,,,44.0,49.779998779296875
2022-02-02,48.78000068664551,,,47.114999771118164,53.0099983215332
2022-02-03,48.95000076293945,,,47.28499984741211,53.619998931884766
2022-02-04,48.95000076293945,,,47.28499984741211,50.13999938964844
2022-02-07,49.40999984741211,,,47.28499984741211,46.06999969482422
2022-02-08,50.15999984741211,,,47.28499984741211,45.5
2022-02-09,50.22500038146973,,,47.28499984741211,47.310001373291016
2022-02-10,50.22500038146973,,,47.28499984741211,47.04999923706055
2022-02-11,50.22500038146973,,,47.28499984741211,48.09000015258789
2022-02-14,50.22500038146973,,,47.28499984741211,48.11000061035156
2022-02-15,50.22500038146973,,,47.28499984741211,48.0
2022-02-16,49.10500144958496,,,47.28499984741211,47.20000076293945
2022-02-17,46.96000099182129,,,47.28499984741211,45.290000915527344
2022-02-18,46.44000053405762,,,47.28499984741211,45.40999984741211
2022-02-22,46.2450008392334,,,47.28499984741211,43.540000915527344
2022-02-23,45.59000015258789,,,47.28499984741211,43.09000015258789
2022-02-24,45.59000015258789,47.28499984741211,46.4375,47.28499984741211,44.31999969482422
2022-02-25,45.59000015258789,48.760000228881836,47.17500019073486,47.28499984741211,43.90999984741211
2022-02-28,45.32500076293945,48.95000076293945,47.13750076293945,47.28499984741211,45.97999954223633
2022-03-01,45.32500076293945,48.95000076293945,47.13750076293945,47.28499984741211,47.790000915527344
2022-03-02,46.239999771118164,48.95000076293945,47.59500026702881,47.28499984741211,49.459999084472656
2022-03-03,46.255001068115234,49.375,47.81500053405762,47.28499984741211,49.52000045776367
2022-03-04,46.61000061035156,49.375,47.99250030517578,47.28499984741211,51.0
2022-03-07,47.380001068115234,49.375,48.37750053405762,47.28499984741211,51.650001525878906
2022-03-08,48.77000045776367,49.375,49.072500228881836,47.28499984741211,52.31999969482422
2022-03-09,48.88999938964844,49.375,49.13249969482422,47.28499984741211,51.33000183105469
2022-03-10,48.88999938964844,49.375,49.13249969482422,47.28499984741211,51.31999969482422
2022-03-11,50.334999084472656,49.375,49.85499954223633,47.28499984741211,49.31999969482422
2022-03-14,51.32500076293945,48.75,50.03750038146973,47.28499984741211,50.95000076293945
2022-03-15,51.43350028991699,48.75,50.091750144958496,47.28499984741211,51.290000915527344
2022-03-16,51.78499984741211,48.75,50.267499923706055,47.28499984741211,51.77000045776367
2022-03-17,51.80500030517578,48.75,50.27750015258789,47.28499984741211,50.9900016784668
2022-03-18,51.80500030517578,48.75,50.27750015258789,47.28499984741211,49.0099983215332
2022-03-21,50.98500061035156,48.75,49.86750030517578,47.28499984741211,49.220001220703125
2022-03-22,50.5,48.75,49.625,47.28499984741211,51.13999938964844
2022-03-23,50.5,48.75,49.625,47.28499984741211,50.9900016784668
2022-03-24,50.64999961853027,48.75,49.69999980926514,47.28499984741211,52.40999984741211
2022-03-25,51.209999084472656,48.75,49.97999954223633,47.28499984741211,53.79999923706055
2022-03-28,52.724998474121094,49.51499938964844,51.119998931884766,47.42499923706055,56.779998779296875
2022-03-29,52.994998931884766,49.78499984741211,51.38999938964844,47.69499969482422,56.33000183105469
2022-03-30,53.19499969482422,49.98500061035156,51.59000015258789,47.89500045776367,57.5
2022-03-31,53.84000015258789,50.650001525878906,52.2450008392334,48.540000915527344,56.25
2022-04-01,54.545000076293945,50.77000045776367,52.65750026702881,48.540000915527344,58.02000045776367
2022-04-04,54.89000129699707,50.77000045776367,52.83000087738037,50.01500129699707,58.380001068115234
2022-04-05,55.54349899291992,52.834999084472656,54.18924903869629,50.82500076293945,59.0
2022-04-06,56.17499923706055,53.82500076293945,55.0,50.82500076293945,59.599998474121094
2022-04-07,57.55999946594238,54.30850028991699,55.93424987792969,51.20000076293945,60.90999984741211
2022-04-08,59.76500129699707,56.57500076293945,58.17000102996826,53.540000915527344,64.0199966430664
2022-04-11,60.30000114440918,56.595001220703125,58.44750118255615,53.540000915527344,60.68000030517578
2022-04-12,60.30000114440918,56.595001220703125,58.44750118255615,53.540000915527344,61.869998931884766
2022-04-13,60.30000114440918,56.595001220703125,58.44750118255615,53.540000915527344,64.19999694824219
2022-04-14,61.21500015258789,56.595001220703125,58.90500068664551,53.540000915527344,62.54999923706055
2022-04-18,61.635000228881836,56.595001220703125,59.11500072479248,53.540000915527344,63.310001373291016
2022-04-19,62.6299991607666,57.739999771118164,60.18499946594238,54.53499984741211,66.70999908447266
2022-04-20,64.01499938964844,58.63999938964844,61.32749938964844,55.43000030517578,65.41000366210938
2022-04-21,64.54500007629395,58.63999938964844,61.59249973297119,55.43000030517578,62.66999816894531
2022-04-22,64.54500007629395,58.63999938964844,61.59249973297119,55.43000030517578,62.43000030517578
2022-04-25,64.05999946594238,58.63999938964844,61.34999942779541,55.43000030517578,62.27000045776367
2022-04-26,64.05999946594238,58.63999938964844,61.34999942779541,55.43000030517578,59.95000076293945
