Date,Tenkan,Kijun,Senkou_A,Senkou_B,Close
2020-06-21,,,,2.527500033378601,2.880000114440918
2020-06-28,,,,2.5575000047683716,2.7799999713897705
2020-07-05,,,,2.5575000047683716,2.7100000381469727
2020-07-12,,,,2.475000023841858,2.4000000953674316
2020-07-19,,,,2.475000023841858,2.7799999713897705
2020-07-26,,,,2.475000023841858,2.3499999046325684
2020-08-02,,,,2.475000023841858,2.25
2020-08-09,,,,2.475000023841858,2.490000009536743
2020-08-16,3.8149999380111694,,,3.8149999380111694,4.230000019073486
2020-08-23,3.8149999380111694,,,3.8149999380111694,3.9749999046325684
2020-08-30,3.8149999380111694,,,3.8149999380111694,4.050000190734863
2020-09-06,3.8149999380111694,,,3.8149999380111694,3.6500000953674316
2020-09-13,3.8499999046325684,,,3.8149999380111694,3.5
2020-09-20,3.8499999046325684,,,3.8149999380111694,3.869999885559082
2020-09-27,3.8499999046325684,,,3.8149999380111694,3.9000000953674316
2020-10-04,3.8499999046325684,,,3.8149999380111694,3.799999952316284
2020-10-11,4.179999947547913,,,3.8149999380111694,3.924999952316284
2020-10-18,4.350000023841858,,,3.8149999380111694,3.9200000762939453
2020-10-25,4.350000023841858,,,3.8149999380111694,3.9000000953674316
2020-11-01,4.024999976158142,,,3.8149999380111694,3.4149999618530273
2020-11-08,3.6500000953674316,,,3.8149999380111694,3.5799999237060547
2020-11-15,3.6500000953674316,,,3.8149999380111694,3.3299999237060547
2020-11-22,3.6500000953674316,,,3.8149999380111694,3.950000047683716
2020-11-29,5.365000009536743,,,4.840000033378601,6.739999771118164
2020-12-06,5.365000009536743,,,4.840000033378601,4.980000019073486
2020-12-13,5.365000009536743,4.840000033378601,5.102500021457672,4.840000033378601,6.170000076293945
2020-12-20,9.099999904632568,8.574999928474426,8.837499916553497,8.574999928474426,14.350000381469727
2020-12-27,14.03499984741211,13.509999871253967,13.772499859333038,13.509999871253967,11.5
2021-01-03,14.03499984741211,13.509999871253967,13.772499859333038,13.509999871253967,14.109999656677246
2021-01-10,14.059999823570251,13.544999837875366,13.802499830722809,13.509999871253967,11.779999732971191
2021-01-17,14.15999984741211,13.544999837875366,13.852499842643738,13.509999871253967,10.25
2021-01-24,14.47249984741211,13.544999837875366,14.008749842643738,13.509999871253967,9.670000076293945
2021-01-31,14.819999933242798,13.544999837875366,14.182499885559082,13.509999871253967,11.1899995803833
2021-02-07,14.859999895095825,13.87499988079071,14.367499887943268,13.509999871253967,14.949999809265137
2021-02-14,15.609999895095825,14.03499984741211,14.822499871253967,13.509999871253967,12.899999618530273
2021-02-21,16.289999961853027,14.03499984741211,15.162499904632568,13.509999871253967,10.989999771118164
2021-02-28,12.255000114440918,14.03499984741211,13.144999980926514,13.509999871253967,8.850000381469727
2021-03-07,11.674999952316284,14.03499984741211,12.854999899864197,13.509999871253967,7.550000190734863
2021-03-14,10.669999837875366,14.03499984741211,12.352499842643738,13.509999871253967,8.489999771118164
2021-03-21,10.669999837875366,14.03499984741211,12.352499842643738,13.509999871253967,7.0
2021-03-28,10.644999980926514,14.03499984741211,12.339999914169312,13.509999871253967,6.849999904632568
2021-04-04,10.644999980926514,14.03499984741211,12.339999914169312,13.509999871253967,7.320000171661377
2021-04-11,10.325000286102295,14.03499984741211,12.180000066757202,13.509999871253967,8.149999618530273
2021-04-18,9.775000095367432,14.03499984741211,11.90499997138977,13.509999871253967,6.909999847412109
2021-04-25,8.599999904632568,14.03499984741211,11.317499876022339,13.509999871253967,6.5
2021-05-02,8.039999723434448,14.03499984741211,11.037499785423279,13.509999871253967,6.110000133514404
2021-05-09,7.239999771118164,14.059999823570251,10.649999797344208,13.509999871253967,4.78000020980835
2021-05-16,6.235000133514404,14.15999984741211,10.197499990463257,13.509999871253967,4.010000228881836
2021-05-23,6.235000133514404,14.28499984741211,10.259999990463257,13.509999871253967,5.699999809265137
2021-05-30,6.235000133514404,14.28499984741211,10.259999990463257,13.509999871253967,5.974999904632568
2021-06-06,6.235000133514404,14.28499984741211,10.259999990463257,13.509999871253967,5.610000133514404
2021-06-13,6.235000133514404,14.28499984741211,10.259999990463257,13.509999871253967,6.199999809265137
2021-06-20,5.625,14.28499984741211,9.954999923706055,13.509999871253967,6.193999767303467
2021-06-27,5.625,10.25,7.9375,13.509999871253967,5.199999809265137
2021-07-04,5.625,10.25,7.9375,13.509999871253967,5.150000095367432
2021-07-11,5.625,9.244999885559082,7.434999942779541,13.544999837875366,5.25
2021-07-18,5.875,9.244999885559082,7.559999942779541,13.544999837875366,7.170000076293945
2021-07-25,7.710000038146973,9.244999885559082,8.477499961853027,13.544999837875366,8.59000015258789
2021-08-01,7.710000038146973,9.244999885559082,8.477499961853027,13.544999837875366,9.34000015258789
2021-08-08,7.710000038146973,8.925000190734863,8.317500114440918,13.87499988079071,8.0
2021-08-15,7.710000038146973,8.375,8.042500019073486,14.03499984741211,7.619999885559082
2021-08-22,7.710000038146973,7.199999809265137,7.454999923706055,14.03499984741211,6.650000095367432
2021-08-29,7.710000038146973,6.965000152587891,7.337500095367432,14.03499984741211,7.159999847412109
2021-09-05,7.710000038146973,6.965000152587891,7.337500095367432,14.03499984741211,6.849999904632568
2021-09-12,7.807500123977661,6.965000152587891,7.386250138282776,14.03499984741211,6.510000228881836
2021-09-19,8.01550006866455,6.965000152587891,7.490250110626221,14.03499984741211,5.789999961853027
2021-09-26,7.602999687194824,6.965000152587891,7.283999919891357,14.03499984741211,6.829999923706055
2021-10-03,7.5355000495910645,6.965000152587891,7.2502501010894775,14.03499984741211,6.179999828338623
2021-10-10,7.000499725341797,6.965000152587891,6.982749938964844,14.03499984741211,5.940000057220459
2021-10-17,6.564500093460083,6.965000152587891,6.764750123023987,14.03499984741211,5.739999771118164
2021-10-24,6.564500093460083,6.965000152587891,6.764750123023987,14.03499984741211,5.28000020980835
2021-10-31,6.564500093460083,6.965000152587891,6.764750123023987,14.03499984741211,6.25
2021-11-07,6.140000104904175,6.965000152587891,6.552500128746033,14.059999823570251,5.909999847412109
2021-11-14,6.9649999141693115,7.215000152587891,7.090000033378601,14.15999984741211,6.559999942779541
2021-11-21,6.9649999141693115,7.710000038146973,7.337499976158142,14.28499984741211,6.590000152587891
2021-11-28,6.9649999141693115,7.710000038146973,7.337499976158142,14.28499984741211,5.789999961853027
2021-12-05,6.654999732971191,7.420000076293945,7.037499904632568,14.28499984741211,4.449999809265137
2021-12-12,6.4349998235702515,7.200000166893005,6.817499995231628,14.28499984741211,4.03000020980835
2021-12-19,6.069999814033508,6.835000157356262,6.452499985694885,14.154999852180481,3.6600000858306885
2021-12-26,6.069999814033508,6.835000157356262,6.452499985694885,10.120000004768372,3.8299999237060547
2022-01-02,6.069999814033508,6.835000157356262,6.452499985694885,10.120000004768372,3.4100000858306885
2022-01-09,5.904999852180481,6.670000195503235,6.287500023841858,8.949999928474426,3.0
2022-01-16,5.238499999046326,6.605000138282776,5.921750068664551,8.884999871253967,2.950000047683716
2022-01-23,4.5350000858306885,6.012499809265137,5.273749947547913,8.704999923706055,2.440000057220459
2022-01-30,3.959999918937683,5.760000109672546,4.860000014305115,8.519999861717224,2.4100000858306885
2022-02-06,3.7399998903274536,5.474999785423279,4.607499837875366,8.200000166893005,2.5199999809265137
2022-02-13,3.165000081062317,5.474999785423279,4.319999933242798,7.649999976158142,2.6649999618530273
2022-02-20,3.165000081062317,5.474999785423279,4.319999933242798,6.474999785423279,2.680000066757202
2022-02-27,3.0,5.474999785423279,4.237499892711639,6.240000128746033,2.7200000286102295
2022-03-06,2.899999976158142,5.474999785423279,4.1874998807907104,6.240000128746033,2.369999885559082
2022-03-13,2.6899999380111694,5.474999785423279,4.082499861717224,6.240000128746033,2.180000066757202
2022-03-20,2.5040000081062317,5.4164997935295105,3.960249900817871,6.181500136852264,2.5899999141693115
2022-03-27,2.5114999413490295,5.4164997935295105,3.96399986743927,6.181500136852264,2.609999895095825
2022-04-03,2.5114999413490295,5.4164997935295105,3.96399986743927,6.181500136852264,2.7100000381469727
2022-04-10,2.5114999413490295,5.4164997935295105,3.96399986743927,6.181500136852264,2.2799999713897705
2022-04-17,2.5114999413490295,5.4164997935295105,3.96399986743927,6.181500136852264,2.1600000858306885
2022-04-24,2.3949999809265137,5.299999833106995,3.847499907016754,6.0650001764297485,1.7799999713897705
2022-05-01,2.2799999713897705,5.1849998235702515,3.732499897480011,5.950000166893005,1.5299999713897705
2022-05-08,2.2549999356269836,5.159999787807465,3.707499861717224,5.9250001311302185,1.7799999713897705
2022-05-15,2.2549999356269836,4.558499991893768,3.406749963760376,5.9250001311302185,1.6200000047683716
2022-05-22,2.2549999356269836,4.035000026226044,3.1449999809265137,5.9250001311302185,1.5
2022-05-29,2.1249999403953552,3.644999921321869,2.884999930858612,5.9250001311302185,2.069999933242798
2022-06-05,2.084999978542328,3.4249998927116394,2.7549999356269836,5.9250001311302185,2.505000114440918
2022-06-12,2.9100000262260437,2.9100000262260437,2.9100000262260437,5.9250001311302185,3.0950000286102295
2022-06-19,2.9100000262260437,2.9100000262260437,2.9100000262260437,5.9250001311302185,2.2300000190734863
2022-06-26,2.9100000262260437,2.9100000262260437,2.9100000262260437,5.9250001311302185,2.4600000381469727
2022-07-03,2.9100000262260437,2.9100000262260437,2.9100000262260437,5.9250001311302185,2.3399999141693115
2022-07-10,2.915000021457672,2.9100000262260437,2.912500023841858,5.9250001311302185,2.7300000190734863
2022-07-17,2.915000021457672,2.9100000262260437,2.912500023841858,5.9250001311302185,2.7799999713897705
