Date,RSI,Close
2020-06-15,,86.38999938964844
2020-06-16,,89.5199966430664
2020-06-17,,89.94000244140625
2020-06-18,,89.91999816894531
2020-06-19,,88.80999755859375
2020-06-22,,89.12999725341797
2020-06-23,,89.3499984741211
2020-06-24,,89.13999938964844
2020-06-25,,88.95999908447266
2020-06-26,,88.0199966430664
2020-06-29,,89.01000213623047
2020-06-30,,91.20999908447266
2020-07-01,,89.77999877929688
2020-07-02,69.60177277729302,91.87000274658203
2020-07-06,72.85829898200791,92.91999816894531
2020-07-07,67.1070073167545,92.13999938964844
2020-07-08,71.43447596759162,93.52999877929688
2020-07-09,69.45229476393001,93.25
2020-07-10,64.3687182663866,92.51000213623047
2020-07-13,57.18129697047528,91.33000183105469
2020-07-14,61.320089621723156,92.37999725341797
2020-07-15,61.96119299265008,92.55000305175781
2020-07-16,54.268985576474996,91.19999694824219
2020-07-17,58.501977990619906,92.2300033569336
2020-07-20,61.96233360938161,93.16999816894531
2020-07-21,57.258106255356346,92.30999755859375
2020-07-22,58.40490690612294,92.5999984741211
2020-07-23,45.207287501415244,89.66999816894531
2020-07-24,42.456831006927985,88.88999938964844
2020-07-27,56.40819428299909,92.69999694824219
2020-07-28,51.95737394884736,91.44999694824219
2020-07-29,56.61698685087764,93.02999877929688
2020-07-30,77.59235956401318,107.19000244140625
2020-07-31,73.33185019524375,105.61000061035156
2020-08-03,76.78919342982775,109.58999633789062
2020-08-04,77.84611018604423,110.94999694824219
2020-08-05,78.19210137318225,111.38999938964844
2020-08-06,77.2180545195639,111.05999755859375
2020-08-07,69.30153816320644,108.25
2020-08-10,64.51094730002816,106.36000061035156
2020-08-11,67.65753283013674,108.83000183105469
2020-08-12,74.51453633444176,115.79000091552734
2020-08-13,69.11812402355324,113.41000366210938
2020-08-14,69.44850205871406,113.73999786376953
2020-08-17,65.86142342390714,112.18000030517578
2020-08-18,65.51103566825422,112.02999877929688
2020-08-19,63.12412352665383,111.04000091552734
2020-08-20,62.18751936076923,110.66000366210938
2020-08-21,65.57483848560565,113.0
2020-08-24,69.26251119457294,115.91000366210938
2020-08-25,69.31116703676915,115.94999694824219
2020-08-26,69.42845225577965,116.04000091552734
2020-08-27,69.36499970433854,116.0199966430664
2020-08-28,72.3325569622719,118.19999694824219
2020-08-31,73.47493299455692,119.0999984741211
2020-09-01,76.80913547532539,122.01000213623047
2020-09-02,78.00618567890632,123.18000030517578
2020-09-03,59.06428182854139,116.43000030517578
2020-09-04,58.03012601693427,115.97000122070312
