Date,EMA,Close
2020-05-31,,53.45399856567383
2020-06-30,,56.849998474121094
2020-07-31,,59.04999923706055
2020-08-31,,64.81400299072266
2020-09-30,,62.2239990234375
2020-10-31,,60.928001403808594
2020-11-30,,67.54199981689453
2020-12-31,,70.81999969482422
2021-01-31,,69.77200317382812
2021-02-28,,70.91999816894531
2021-03-31,,68.28399658203125
2021-04-30,,72.31800079345703
2021-05-31,,71.77999877929688
2021-06-30,,78.00800323486328
2021-07-31,,80.63600158691406
2021-08-31,,84.63400268554688
2021-09-30,,79.8280029296875
2021-10-31,,87.81199645996094
2021-11-30,,82.9800033569336
2021-12-31,72.83075914763067,79.52999877929688
2022-01-31,72.65773446109108,71.01399993896484
2022-02-28,72.25261682942653,68.40399932861328
2022-03-31,71.9417008420909,68.98799896240234
2022-04-30,70.8034437788886,59.9900016784668
2022-05-31,69.50540149388749,57.17399978637695
2022-06-30,68.0212681025658,53.922000885009766
2022-07-31,67.16800449990794,59.0620002746582
2022-08-31,66.1287660255166,56.25600051879883
2022-09-30,64.59516935418763,50.0260009765625
2022-10-31,63.54039136405202,53.52000045776367
2022-11-30,62.66778250576619,54.37799835205078
2022-12-31,61.572755426068966,51.16999816894531
2023-01-31,61.079540719498596,56.39400100708008
2023-02-28,60.57596539544107,55.79199981689453
2023-03-31,60.6106352269904,60.939998626708984
2023-04-30,60.485812751758985,59.29999923706055
2023-05-31,60.972878058650615,65.5999984741211
2023-06-30,61.754699120354644,69.18199920654297
2023-07-31,62.81310836754185,72.86799621582031
2023-08-31,63.688621542452296,72.00599670410156
2023-09-30,64.12322890996799,68.25199890136719
2023-10-31,64.4438735722348,67.48999786376953
2023-11-30,65.77245677415367,78.39399719238281
2023-12-31,67.23488930538197,81.12799835205078
2024-01-31,68.83880426667186,84.07599639892578
2024-02-29,70.47834679884522,86.05400085449219
2024-03-31,71.88707535543772,85.2699966430664
2024-04-30,72.55783011255562,78.93000030517578
2024-05-31,73.08470308639706,78.08999633789062
2024-06-30,74.40044579491914,86.9000015258789
2024-07-31,75.37373693317275,84.62000274658203
2024-08-31,76.46195275399037,86.80000305175781
2024-09-30,77.69129084852291,89.37000274658203
2024-10-31,78.98354906639983,91.26000213623047
2024-11-30,81.43844935876466,104.76000213623047
2024-12-31,83.21764491950917,100.12000274658203
2025-01-31,85.09120248809386,102.88999938964844
2025-02-28,86.2701357007233,97.47000122070312
2025-03-31,86.52917019244198,88.98999786376953
2025-04-30,87.43782062124029,96.06999969482422
2025-05-31,88.9818378502535,103.6500015258789
2025-06-30,90.93594853118174,109.5
2025-07-31,92.51157280030097,107.4800033569336
