Date,EMA,Close
2020-05-17,,97.31999969482422
2020-05-24,,95.80000305175781
2020-05-31,,100.04000091552734
2020-06-07,,101.12999725341797
2020-06-14,,102.30999755859375
2020-06-21,,106.9000015258789
2020-06-28,,105.19999694824219
2020-07-05,,106.01000213623047
2020-07-12,,107.05000305175781
2020-07-19,,105.3499984741211
2020-07-26,,104.93000030517578
2020-08-02,,107.37999725341797
2020-08-09,,115.08999633789062
2020-08-16,,115.48999786376953
2020-08-23,,115.01000213623047
2020-08-30,,116.26000213623047
2020-09-06,,114.29000091552734
2020-09-13,,111.58000183105469
2020-09-20,,110.72000122070312
2020-09-27,108.39712319611498,112.0199966430664
2020-10-04,108.87454038335254,113.41000366210938
2020-10-11,109.67029876178883,117.2300033569336
2020-10-18,110.17407974490158,114.95999908447266
2020-10-25,110.38416712666503,112.37999725341797
2020-11-01,110.30662737125162,109.56999969482422
2020-11-08,111.56885310337945,123.55999755859375
2020-11-15,113.15562859139465,128.22999572753906
2020-11-22,114.72937755181242,129.67999267578125
2020-11-29,116.36467434654308,131.89999389648438
2020-12-06,117.83470565180163,131.8000030517578
2020-12-13,119.11044756377662,131.22999572753906
2020-12-20,120.33040476426888,131.9199981689453
2020-12-27,121.52941365995234,132.9199981689453
2021-01-03,122.79804151172027,134.85000610351562
2021-01-10,123.96584684951775,135.05999755859375
2021-01-17,124.28148036663957,127.27999877929688
2021-01-24,124.8603870565169,130.36000061035156
2021-01-31,124.9765408445681,126.08000183105469
2021-02-07,125.00544160025656,125.27999877929688
2021-02-14,124.87920909596316,123.68000030517578
2021-02-21,124.42404617959725,120.0999984741211
2021-02-28,123.99985142160735,119.97000122070312
2021-03-07,124.06462750575672,124.68000030517578
2021-03-14,124.35561562393056,127.12000274658203
2021-03-21,124.33984293988063,124.19000244140625
2021-03-28,124.21128626596528,122.98999786376953
2021-04-04,124.53878295738562,127.6500015258789
2021-04-11,124.96651779756765,129.02999877929688
2021-04-18,125.73637353606195,133.0500030517578
2021-04-25,126.45862437302927,133.32000732421875
2021-05-02,126.99875585015147,132.1300048828125
2021-05-09,128.15315958986918,139.1199951171875
