Date,Tenkan,Kijun,Senkou_A,Senkou_B,Close
2021-01-17,,,,10.424999713897705,10.180000305175781
2021-01-24,,,,10.615000247955322,10.579999923706055
2021-01-31,,,,10.615000247955322,10.5
2021-02-07,,,,10.730000019073486,11.25
2021-02-14,,,,10.90500020980835,10.720000267028809
2021-02-21,,,,10.90500020980835,10.84000015258789
2021-02-28,,,,10.90500020980835,10.420000076293945
2021-03-07,,,,10.775000095367432,10.100000381469727
2021-03-14,10.775000095367432,,,10.775000095367432,10.029999732971191
2021-03-21,10.775000095367432,,,10.775000095367432,9.800000190734863
2021-03-28,10.755000114440918,,,10.755000114440918,10.550000190734863
2021-04-04,10.755000114440918,,,10.755000114440918,10.449999809265137
2021-04-11,10.755000114440918,,,10.755000114440918,10.569999694824219
2021-04-18,10.575000286102295,,,10.755000114440918,10.220000267028809
2021-04-25,10.575000286102295,,,10.755000114440918,10.180000305175781
2021-05-02,10.575000286102295,,,10.755000114440918,10.119999885559082
2021-05-09,10.575000286102295,,,10.755000114440918,10.0600004196167
2021-05-16,10.575000286102295,,,10.755000114440918,10.039999961853027
2021-05-23,10.575000286102295,,,10.755000114440918,10.020000457763672
2021-05-30,10.695000171661377,,,10.755000114440918,10.039999961853027
2021-06-06,10.684999942779541,,,10.755000114440918,10.029999732971191
2021-06-13,10.289999961853027,,,10.755000114440918,10.1899995803833
2021-06-20,10.1899995803833,,,10.755000114440918,10.050000190734863
2021-06-27,10.1899995803833,,,10.755000114440918,10.100000381469727
2021-07-04,10.339999675750732,,,10.755000114440918,10.529999732971191
2021-07-11,10.389999866485596,10.755000114440918,10.572499990463257,10.755000114440918,10.460000038146973
2021-07-18,10.389999866485596,10.755000114440918,10.572499990463257,10.755000114440918,10.119999885559082
2021-07-25,10.389999866485596,10.755000114440918,10.572499990463257,10.755000114440918,10.0600004196167
2021-08-01,10.389999866485596,10.755000114440918,10.572499990463257,10.755000114440918,10.039999961853027
2021-08-08,10.394999980926514,10.755000114440918,10.575000047683716,10.755000114440918,10.029999732971191
2021-08-15,10.394999980926514,10.575000286102295,10.485000133514404,10.755000114440918,10.100000381469727
2021-08-22,10.394999980926514,10.575000286102295,10.485000133514404,10.755000114440918,10.0600004196167
2021-08-29,10.385000228881836,10.575000286102295,10.480000257492065,10.755000114440918,10.010000228881836
2021-09-05,11.434999942779541,11.360000133514404,11.397500038146973,11.360000133514404,12.239999771118164
2021-09-12,11.625,11.550000190734863,11.587500095367432,11.550000190734863,11.640000343322754
2021-09-19,11.625,11.550000190734863,11.587500095367432,11.550000190734863,11.359999656677246
2021-09-26,11.625,11.625,11.625,11.550000190734863,10.479999542236328
2021-10-03,11.400000095367432,11.400000095367432,11.400000095367432,11.400000095367432,9.479999542236328
2021-10-10,11.059999942779541,11.059999942779541,11.059999942779541,11.059999942779541,9.479999542236328
