Date,Stoch_K,Stoch_D,Close
2020-05-14,,,26.899999618530273
2020-05-15,,,25.18400001525879
2020-05-18,,,25.746999740600586
2020-05-19,,,26.166000366210938
2020-05-20,,,27.117000579833984
2020-05-21,,,26.06999969482422
2020-05-22,,,26.11400032043457
2020-05-26,,,26.63599967956543
2020-05-27,,,27.611000061035156
2020-05-28,,,26.68199920654297
2020-05-29,,,27.367000579833984
2020-06-01,,,27.097000122070312
2020-06-02,,,27.145999908447266
2020-06-03,93.73739732540999,,28.68899917602539
2020-06-04,96.0705382564134,,29.18400001525879
2020-06-05,91.0152196588497,93.60771841355769,30.492000579833984
2020-06-08,76.8427058230198,87.97615457942764,29.759000778198242
2020-06-09,85.35420527254291,84.40404358480414,30.232999801635742
2020-06-10,83.38741798072328,81.86144302542867,30.1299991607666
2020-06-11,47.35535179422631,72.03232501583084,28.243000030517578
2020-06-12,50.80131463034492,60.51469480176484,28.45199966430664
2020-06-15,63.583715613224086,53.91346067926511,29.11400032043457
2020-06-16,89.8722892503388,68.08577316463594,30.54800033569336
2020-06-17,98.63495405992978,84.03031964116423,31.378000259399414
2020-06-18,94.21289590279946,94.24004640435601,31.479999542236328
2020-06-19,82.98860588049652,91.94548528107525,31.524999618530273
2020-06-22,74.66901231692509,83.95683803340702,31.229999542236328
2020-06-23,81.94030199493334,79.86597339745164,31.597999572753906
2020-06-24,61.786176492092096,72.79849693465017,30.577999114990234
2020-06-25,75.26179401542612,72.99609083415051,31.260000228881836
2020-06-26,55.34479626685842,64.13092225812554,30.25200080871582
2020-06-29,67.08160254946254,65.89606427724902,30.84600067138672
2020-06-30,95.43768598409713,72.62136160013937,32.34600067138672
2020-07-01,83.77846797819622,82.0992521705853,31.74799919128418
2020-07-02,92.91650754076626,90.71088716768655,32.369998931884766
2020-07-06,94.5604821316499,90.41848588353747,33.49599838256836
2020-07-07,74.5868533052769,87.35461432589769,32.78900146484375
2020-07-08,90.59875523732552,86.58203022475078,33.380001068115234
2020-07-09,91.78114707889506,85.65558520716583,33.57600021362305
2020-07-10,99.22368570639729,93.86786267420597,33.99800109863281
2020-07-13,73.7370122073397,88.24728166421069,33.7140007019043
2020-07-14,91.61990067101365,88.19353286158355,34.60599899291992
2020-07-15,85.92622673745424,83.76104653860254,34.321998596191406
2020-07-16,89.254221940785,88.9334497830843,34.487998962402344
2020-07-17,92.00081474535365,89.06042114119764,34.62699890136719
2020-07-20,95.34138116971825,92.1988059519523,35.375
2020-07-21,88.75865094870692,92.03361562125961,35.70199966430664
2020-07-22,97.65554290009077,93.91852500617199,36.19599914550781
2020-07-23,68.19765576123007,84.87061653667593,35.481998443603516
2020-07-24,45.48173640121545,70.44497835417876,34.571998596191406
2020-07-27,75.16370112452078,62.9476977623221,35.80799865722656
2020-07-28,49.525927732659206,56.723788419465144,34.893001556396484
2020-07-29,81.76645920622092,68.81869602113365,36.08300018310547
2020-07-30,94.12941788535645,75.14060160807885,37.854000091552734
2020-07-31,91.37381676197063,89.08989795118266,37.715999603271484
2020-08-03,87.92471373291112,91.1426494600794,38.14099884033203
2020-08-04,94.67129593566503,91.32327547684893,38.49599838256836
2020-08-05,91.77362577849986,91.45654514902533,38.34700012207031
2020-08-06,80.76620336883181,89.07037502766555,37.78099822998047
2020-08-07,70.32282474433303,80.95421796388824,37.24399948120117
2020-08-10,76.7794680050002,75.95616537272169,37.57600021362305
2020-08-11,63.65230035350107,70.2515310342781,36.9010009765625
2020-08-12,87.98133455000018,76.13770096950047,38.152000427246094
2020-08-13,73.96390825014066,75.19918105121397,37.70199966430664
2020-08-14,64.04086701925787,75.32870327313292,37.36399841308594
2020-08-17,77.72610466073336,71.91029331004397,37.90800094604492
2020-08-18,38.21177763097427,59.9929164369885,37.457000732421875
2020-08-19,27.011826459099264,47.64990291693562,37.21900177001953
2020-08-20,9.959853340594941,25.06115247688949,35.849998474121094
2020-08-21,8.460308351346612,15.14399605034694,35.34400177001953
2020-08-24,9.303561374211426,9.241241022050993,35.10200119018555
2020-08-25,13.751029117050482,10.504966280869509,35.25
2020-08-26,11.892795623682908,11.649128704981607,35.18000030517578
2020-08-27,6.16377878699188,10.602534509241757,34.14500045776367
2020-08-28,26.27151111359578,14.776028508090187,35.077999114990234
2020-08-31,0.2050937750400641,10.880127891875906,33.63399887084961
2020-09-01,8.861522185496796,11.779375691377545,34.055999755859375
2020-09-02,54.27692119891827,21.114512386485043,36.27000045776367
2020-09-03,11.036916533487842,24.725119972634303,34.15299987792969
2020-09-04,21.314081656066417,28.87597312949084,33.3120002746582
2020-09-08,0.7162094485416644,11.022402546031975,30.27199935913086
2020-09-09,0.8949030433413481,7.641731382649811,30.090999603271484
2020-09-10,2.49423753087479,1.368450007585934,29.750999450683594
2020-09-11,2.34696051950255,1.9120336979062291,29.39900016784668
2020-09-14,18.03457730731353,7.625258452563624,30.54199981689453
2020-09-15,22.85203360661703,14.411190477811038,30.89299964904785
2020-09-16,19.654122213781186,20.180244375903914,30.65999984741211
2020-09-17,18.67966225842037,20.39527269293953,30.589000701904297
2020-09-18,20.49135567317162,19.60838004845773,30.72100067138672
2020-09-21,31.128189233296037,23.433069054962676,31.496000289916992
2020-09-22,36.24758570896778,29.28904353847848,31.868999481201172
2020-09-23,38.04982223108785,35.141865724450554,31.70199966430664
2020-09-24,73.26748536044155,49.18829776683239,32.71699905395508
2020-09-25,90.66828237509138,67.3285299888736,33.027000427246094
2020-09-28,97.2788990364895,87.07155559067415,33.6609992980957
2020-09-29,90.35400512874983,92.76706218011024,33.770999908447266
2020-09-30,78.50037175849354,88.71109197457763,33.17499923706055
2020-10-01,92.606115028049,87.15349730509746,33.91299819946289
2020-10-02,70.14438123619547,80.41695600757934,32.87099838256836
2020-10-05,98.25083751650826,87.00044459358423,34.222999572753906
2020-10-06,81.60622967515681,83.33381614262017,34.097999572753906
2020-10-07,88.72043986146947,89.52583568437818,34.57699966430664
2020-10-08,99.56336059669425,89.96334337777351,35.542999267578125
2020-10-09,96.4200536662795,94.90128470814773,36.270999908447266
2020-10-12,94.47533940009599,96.81958455435658,37.01100158691406
2020-10-13,93.31575858543789,94.73705055060445,37.41899871826172
2020-10-14,87.12475704838037,91.63861834463808,37.42399978637695
2020-10-15,87.88390747859233,89.44147437080353,37.54899978637695
2020-10-16,68.1647806299108,81.05781505229449,36.49599838256836
2020-10-19,65.56178559258892,73.870157900364,36.356998443603516
2020-10-20,65.56178559258892,66.42945060502954,36.356998443603516
2020-10-21,71.27340163117593,67.46565760545126,36.6619987487793
2020-10-22,51.469064992888505,62.76808407221777,35.80099868774414
2020-10-23,34.10099495975514,52.28115386127319,35.391998291015625
2020-10-26,11.200179979633884,32.25674664409251,34.76300048828125
2020-10-27,3.2723968448892022,16.191190594759405,34.382999420166016
2020-10-28,11.49020253581426,8.654259786779111,33.88999938964844
2020-10-29,41.007190295845,18.589929892182816,35.32600021362305
2020-10-30,18.02670681313856,23.508033214932606,34.20800018310547
2020-11-02,36.259007472575725,31.764301527186422,35.095001220703125
2020-11-03,86.17735382441265,46.82102270337564,37.053001403808594
2020-11-04,94.26740049975685,72.23458726558174,38.034000396728516
2020-11-05,99.06012630673175,93.16829354363375,39.97100067138672
2020-11-06,96.7090355018945,96.67885410279438,40.94200134277344
2020-11-09,80.79656576853411,92.18857585905346,41.62799835205078
2020-11-10,72.60687024602186,83.37082383881682,40.7869987487793
