Date,MACD,MACD_Signal,MACD_Histogram,Close
2020-06-30,,,,183.3000030517578
2020-07-31,,,,158.0
2020-08-31,,,,171.82000732421875
2020-09-30,,,,165.25999450683594
2020-10-31,,,,144.38999938964844
2020-11-30,,,,210.7100067138672
2020-12-31,,,,214.05999755859375
2021-01-31,,,,194.19000244140625
2021-02-28,,,,212.00999450683594
2021-03-31,,,,254.72000122070312
2021-04-30,,,,234.30999755859375
2021-05-31,,,,247.02000427246094
2021-06-30,,,,239.55999755859375
2021-07-31,,,,226.47999572753906
2021-08-31,,,,219.5
2021-09-30,,,,219.94000244140625
2021-10-31,,,,207.02999877929688
2021-11-30,,,,197.85000610351562
2021-12-31,,,,201.32000732421875
2022-01-31,,,,200.24000549316406
2022-02-28,,,,205.33999633789062
2022-03-31,,,,191.5
2022-04-30,,,,148.83999633789062
2022-05-31,,,,131.39999389648438
2022-06-30,,,,136.72000122070312
2022-07-31,-11.172946890411538,,,159.30999755859375
2022-08-31,-11.63804432606716,,,160.25
2022-09-30,-14.994481836698213,,,121.08000183105469
2022-10-31,-15.743776973891556,,,142.50999450683594
2022-11-30,-13.25010393772422,,,178.8800048828125
2022-12-31,-10.219219271665082,,,190.49000549316406
2023-01-31,-5.932467116552999,,,213.0
2023-02-28,-3.4196842203386097,,,201.5500030517578
2023-03-31,-0.5440895114697639,-7.727790985604263,7.183701474134499,212.42999267578125
2023-04-30,1.2643579924711048,-5.92936118998919,7.193719182460295,206.77999877929688
2023-05-31,2.580670187184296,-4.227354914554493,6.808025101738789,205.6999969482422
2023-06-30,4.01811565950814,-2.578260799741966,6.596376459250107,211.16000366210938
2023-07-31,7.30741796893949,-0.6011250460056752,7.908543014945165,238.85000610351562
2023-08-31,8.61900844797006,1.2429016527894718,7.376106795180588,224.02999877929688
2023-09-30,6.967758240115614,2.3878729702547004,4.579885269860914,191.67999267578125
2023-10-31,5.206947898337319,2.951687955871224,2.2552599424660946,186.82000732421875
2023-11-30,7.342643898503269,3.8298791443976334,3.5127647541056355,231.6300048828125
2023-12-31,11.248016520360636,5.3135066195902345,5.934509900770402,260.6600036621094
2024-01-31,10.221307444582806,6.295066784588749,3.9262406599940567,211.0399932861328
2024-02-29,8.716492619941022,6.779351951659204,1.9371406682818177,203.72000122070312
2024-03-31,6.582219321857394,6.739925425698843,-0.15770610384144845,192.99000549316406
2024-04-30,2.8287882944839566,5.957697999455865,-3.1289097049719086,167.83999633789062
2024-05-31,0.6352026361456922,4.893198926793831,-4.257996290648139,177.61000061035156
2024-06-30,-0.7396607185153528,3.7666269977319944,-4.506287716247347,182.00999450683594
2024-07-31,-1.1231605901697606,2.7886694801516434,-3.911830070321404,190.60000610351562
2024-08-31,-2.7557812153382315,1.6797793410536688,-4.4355605563919,173.74000549316406
2024-09-30,-5.734550129460331,0.19691344695086888,-5.9314635764112,152.0399932861328
2024-10-31,-8.220769876573769,-1.4866232177540586,-6.734146658819711,149.30999755859375
2024-11-30,-9.585975615124056,-3.106493697228058,-6.479481917895998,155.44000244140625
2024-12-31,-8.826453518258603,-4.250485661434167,-4.575967856824436,177.0
2025-01-31,-8.169090240936782,-5.0342065773346905,-3.134883663602092,176.52000427246094
2025-02-28,-7.711736168808329,-5.569712495629419,-2.14202367317891,174.6300048828125
2025-03-31,-7.590997527095993,-5.973969501922735,-1.6170280251732585,170.5500030517578
2025-04-30,-6.397586743795017,-6.058692950297191,-0.3388937934978262,183.24000549316406
2025-05-31,-3.4687594969218765,-5.540706259622128,2.071946762700252,207.32000732421875
2025-06-30,-0.9582686376056415,-4.6242187352188315,3.66595009761319,209.52999877929688
2025-07-31,2.400415101719176,-3.2192919678312304,5.619707069550406,226.83999633789062
