Date,MACD,MACD_Signal,MACD_Histogram,Close
2020-05-14,,,,26.65999984741211
2020-05-15,,,,26.041000366210938
2020-05-18,,,,27.35300064086914
2020-05-19,,,,27.19499969482422
2020-05-20,,,,27.868000030517578
2020-05-21,,,,27.479999542236328
2020-05-22,,,,27.665000915527344
2020-05-26,,,,28.20199966430664
2020-05-27,,,,28.759000778198242
2020-05-28,,,,28.31399917602539
2020-05-29,,,,29.12700080871582
2020-06-01,,,,28.999000549316406
2020-06-02,,,,29.805999755859375
2020-06-03,,,,30.952999114990234
2020-06-04,,,,30.888999938964844
2020-06-05,,,,31.70800018310547
2020-06-08,,,,31.75200080871582
2020-06-09,,,,31.531999588012695
2020-06-10,,,,31.503999710083008
2020-06-11,,,,29.375
2020-06-12,,,,30.024999618530273
2020-06-15,,,,30.409000396728516
2020-06-16,,,,31.07200050354004
2020-06-17,,,,31.3439998626709
2020-06-18,,,,31.871000289916992
2020-06-19,0.8898124278235215,,,30.277000427246094
2020-06-22,0.8820610322040459,,,31.354000091552734
2020-06-23,0.848067003753382,,,31.1299991607666
2020-06-24,0.7772277210146648,,,30.69700050354004
2020-06-25,0.7278666915912027,,,30.885000228881836
2020-06-26,0.6694114834542795,,,30.740999221801758
2020-06-29,0.6348907186748391,,,30.97800064086914
2020-06-30,0.6471164506916693,,,31.56100082397461
2020-07-01,0.6263461017205607,0.7199300451438027,-0.09358394342324194,31.273000717163086
2020-07-02,0.6247927522213281,0.7009025865593078,-0.07610983433797969,31.547000885009766
2020-07-06,0.6429398319389215,0.6893100356352306,-0.046370203696309176,31.878999710083008
2020-07-07,0.6045999555933044,0.6723680196268454,-0.06776806403354108,31.312000274658203
2020-07-08,0.6191245909208405,0.6617193338856444,-0.04259474296480392,31.957000732421875
2020-07-09,0.6388448147618213,0.6571444300608799,-0.018299615299058547,32.150001525878906
2020-07-10,0.630581699116675,0.6518318838720389,-0.021250184755363888,31.944000244140625
2020-07-13,0.5520669529387412,0.6318788976853794,-0.07981194474663822,31.131000518798828
2020-07-14,0.5143351758093822,0.60837015331018,-0.09403497750079781,31.507999420166016
2020-07-15,0.46854156921315493,0.580404436490775,-0.11186286727762007,31.378000259399414
