Date,Open,High,Low,Close,Volume
2020-10-04,10.0,11.40999984741211,8.9399995803833,9.199999809265137,517900300
2020-10-11,9.430000305175781,10.489999771118164,8.899999618530273,9.949999809265137,236496000
2020-10-18,10.039999961853027,10.050000190734863,9.180000305175781,9.710000038146973,80190000
2020-10-25,9.789999961853027,9.829999923706055,9.199999809265137,9.489999771118164,60001200
2020-11-01,9.720000267028809,11.100000381469727,9.600000381469727,10.130000114440918,148626100
2020-11-08,10.229999542236328,14.960000038146973,10.229999542236328,13.829999923706055,187652000
2020-11-15,14.960000038146973,17.059999465942383,13.180000305175781,15.800000190734863,319464400
2020-11-22,15.960000038146973,19.65999984741211,15.010000228881836,18.149999618530273,400231800
2020-11-29,18.6299991607666,33.5,18.56999969482422,27.65999984741211,610582800
2020-12-06,28.239999771118164,30.149999618530273,21.149999618530273,23.850000381469727,512033500
2020-12-13,24.440000534057617,31.239999771118164,24.440000534057617,27.200000762939453,433391900
2020-12-20,28.260000228881836,28.260000228881836,25.110000610351562,25.969999313354492,262893800
2020-12-27,26.190000534057617,29.420000076293945,25.399999618530273,27.75,227841200
2021-01-03,28.389999389648438,28.59000015258789,23.520000457763672,23.549999237060547,177690300
2021-01-10,23.90999984741211,26.440000534057617,22.5,25.200000762939453,180307500
2021-01-17,24.610000610351562,28.0,24.309999465942383,25.639999389648438,235906300
2021-01-24,26.809999465942383,32.650001525878906,25.299999237060547,32.58000183105469,272870900
2021-01-31,34.459999084472656,45.0,29.559999465942383,35.18000030517578,555255700
2021-02-07,35.33000183105469,35.619998931884766,30.5,34.04999923706055,242361100
2021-02-14,37.220001220703125,39.220001220703125,31.34000015258789,31.90999984741211,274816900
2021-02-21,30.020000457763672,30.440000534057617,24.5,29.0,964540100
2021-02-28,29.959999084472656,30.190000534057617,22.700000762939453,23.899999618530273,699799600
2021-03-07,25.190000534057617,25.899999618530273,20.18000030517578,23.950000762939453,573182900
2021-03-14,23.770000457763672,26.920000076293945,22.399999618530273,26.920000076293945,440742700
2021-03-21,27.350000381469727,27.469999313354492,23.389999389648438,24.31999969482422,321855600
2021-03-28,24.889999389648438,24.920000076293945,21.049999237060547,22.579999923706055,298158700
2021-04-04,22.479999542236328,23.950000762939453,20.860000610351562,23.06999969482422,222934400
2021-04-11,23.780000686645508,24.450000762939453,22.739999771118164,24.040000915527344,230062200
2021-04-18,24.520000457763672,26.200000762939453,22.299999237060547,22.469999313354492,366805100
2021-04-25,22.149999618530273,23.549999237060547,21.239999771118164,23.40999984741211,218917600
2021-05-02,23.690000534057617,24.260000228881836,22.809999465942383,23.040000915527344,144901400
2021-05-09,23.010000228881836,23.079999923706055,19.40999984741211,19.75,292425300
2021-05-16,19.280000686645508,20.299999237060547,17.05500030517578,20.079999923706055,603403600
2021-05-23,19.729999542236328,21.6200008392334,19.6299991607666,20.75,236701300
2021-05-30,21.059999465942383,24.75,20.674999237060547,22.950000762939453,327522400
2021-06-06,23.190000534057617,24.84000015258789,22.360000610351562,24.030000686645508,229870500
2021-06-13,24.0,25.229999542236328,23.440000534057617,24.670000076293945,207731800
2021-06-20,24.729999542236328,25.940000534057617,23.860000610351562,25.3700008392334,287208300
2021-06-27,25.100000381469727,27.010000228881836,24.510000228881836,26.780000686645508,343590400
2021-07-04,26.979999542236328,27.5,24.329999923706055,24.440000534057617,194439900
2021-07-11,24.600000381469727,25.200000762939453,22.25,23.290000915527344,152806800
2021-07-18,23.260000228881836,23.4950008392334,21.010000228881836,21.3700008392334,133376300
2021-07-25,20.969999313354492,22.68000030517578,20.549999237060547,21.809999465942383,108827900
2021-08-01,21.799999237060547,22.850000381469727,21.09000015258789,21.709999084472656,99528500
2021-08-08,21.90999984741211,22.770000457763672,21.479999542236328,21.81999969482422,96726300
2021-08-15,21.850000381469727,25.760000228881836,21.799999237060547,24.899999618530273,337920300
2021-08-22,24.899999618530273,25.940000534057617,23.65999984741211,24.010000228881836,292989100
2021-08-29,24.020000457763672,26.09000015258789,23.899999618530273,25.709999084472656,226059100
2021-09-05,25.739999771118164,26.8700008392334,25.6200008392334,26.639999389648438,236794700
2021-09-12,26.790000915527344,26.8799991607666,24.959999084472656,26.280000686645508,161728100
2021-09-19,26.149999618530273,29.290000915527344,25.030000686645508,28.709999084472656,418541400
2021-09-26,27.56999969482422,29.190000534057617,26.059999465942383,28.559999465942383,284993500
2021-10-03,28.229999542236328,28.3799991607666,23.719999313354492,24.329999923706055,246757100
2021-10-10,24.010000228881836,25.010000228881836,23.020000457763672,23.5,307127300
2021-10-17,23.260000228881836,24.709999084472656,23.260000228881836,24.0,129218500
2021-10-24,24.0,25.200000762939453,23.920000076293945,24.43000030517578,123395200
2021-10-31,24.5,26.75,24.479999542236328,25.8799991607666,157999600
2021-11-07,26.110000610351562,26.719999313354492,25.170000076293945,26.0,133758200
2021-11-14,26.25,27.110000610351562,22.1200008392334,22.829999923706055,350657600
2021-11-21,23.0,23.520000457763672,21.299999237060547,21.40999984741211,173847600
2021-11-28,21.530000686645508,21.56999969482422,20.049999237060547,21.030000686645508,160412200
2021-12-05,21.190000534057617,21.399999618530273,18.399999618530273,18.979999542236328,217436600
2021-12-12,18.540000915527344,20.149999618530273,18.075000762939453,18.940000534057617,177963900
2021-12-19,18.799999237060547,19.1200008392334,17.809999465942383,19.059999465942383,195047900
2021-12-26,18.59000015258789,19.450000762939453,17.834999084472656,18.93000030517578,134797000
2022-01-02,18.780000686645508,19.25,17.90999984741211,18.209999084472656,123359500
2022-01-09,18.360000610351562,18.84000015258789,16.05500030517578,16.559999465942383,220099100
2022-01-16,16.190000534057617,17.459999084472656,15.350000381469727,16.010000228881836,235993300
