Date,Stoch_K,Stoch_D,Close
2020-06-30,,,3100.2900390625
2020-07-31,,,3271.1201171875
2020-08-31,,,3500.31005859375
2020-09-30,,,3363.0
2020-10-31,,,3269.9599609375
2020-11-30,,,3621.6298828125
2020-12-31,,,3756.070068359375
2021-01-31,,,3714.239990234375
2021-02-28,,,3811.14990234375
2021-03-31,,,3972.889892578125
2021-04-30,,,4181.169921875
2021-05-31,,,4204.10986328125
2021-06-30,,,4297.5
2021-07-31,97.62957010177873,,4395.259765625
2021-08-31,98.97787283723584,,4522.68017578125
2021-09-30,82.1677617126379,92.92506821721749,4307.5400390625
2021-10-31,99.80694000075758,93.65085818354378,4605.3798828125
2021-11-30,88.28854670782326,90.08774947373958,4567.0
2021-12-31,97.2044026698542,95.099963126145,4766.18017578125
2022-01-31,74.42919816044866,86.64071584604204,4515.5498046875
2022-02-28,61.52986688655111,77.72115590561799,4373.93994140625
2022-03-31,73.68618497294075,69.88175000664684,4530.41015625
2022-04-30,37.30462319786138,57.50689168578442,4131.93017578125
2022-05-31,31.918061925952973,47.6362900322517,4132.14990234375
2022-06-30,12.566935953035753,27.263207025616705,3785.3798828125
2022-07-31,41.753325312037234,28.746107730341986,4130.2900390625
2022-08-31,26.92023548233552,27.080165582469505,3955.0
2022-09-30,0.12071657867382633,22.931425791015528,3585.6201171875
2022-10-31,28.6652920142852,18.568748025098184,3871.97998046875
2022-11-30,44.349078548726204,24.378362380561743,4080.110107421875
2022-12-31,26.217741110569,33.07737055786014,3839.5
2023-01-31,44.08457938801477,38.217133015769996,4076.60009765625
2023-02-28,36.062952897550865,35.45509113204488,3970.14990234375
2023-03-31,53.916325794801814,44.68795269345582,4109.31005859375
2023-04-30,59.16803967211522,49.71577278815597,4169.47998046875
2023-05-31,62.46198978122244,58.51545174937983,4179.830078125
2023-06-30,99.1622609913792,73.59743014823896,4450.3798828125
2023-07-31,98.37651010736158,86.66692029332108,4588.9599609375
2023-08-31,91.0882490568053,96.20900671851535,4507.66015625
2023-09-30,71.40090075696327,86.95521997371004,4288.0498046875
2023-10-31,62.95169713765193,75.14694898380684,4193.7998046875
2023-11-30,96.47957144664335,76.94405644708618,4567.7998046875
2023-12-31,97.85693935485251,85.76273597971594,4769.830078125
2024-01-31,92.67615702601272,95.6708892758362,4845.64990234375
2024-02-29,98.87675990659567,96.4699520958203,5096.27001953125
2024-03-31,99.27884119599547,96.94391937620128,5254.35009765625
2024-04-30,84.2608700755483,94.13882372604648,5035.68994140625
2024-05-31,95.02395450860938,92.85455526005104,5277.509765625
2024-06-30,95.71900067432557,91.66794175282774,5460.47998046875
2024-07-31,90.58873201051594,93.77722906448362,5522.2998046875
2024-08-31,98.64166591049482,94.98313286511211,5648.39990234375
2024-09-30,99.70604922229987,96.3121490477702,5762.47998046875
2024-10-31,90.2512143885961,96.19964317379693,5705.4501953125
2024-11-30,99.3923882192868,96.44988394339425,6032.3798828125
2024-12-31,88.52187515321117,92.72182592036468,5881.6298828125
2025-01-31,94.45839987330521,94.12422108193441,6040.52978515625
2025-02-28,86.83358347417641,89.93795283356427,5954.5
2025-03-31,58.60763009410067,79.96653781386077,5611.85009765625
2025-04-30,55.93001646343165,67.12374334390292,5569.06005859375
2025-05-31,82.03733571448502,65.52499409067245,5911.68994140625
2025-06-30,99.26597181779005,79.07777466523557,6204.9501953125
2025-07-31,97.906086452326,93.06979799486702,6259.75
