Date,RSI,Close
2024-02-18,,2.990000009536743
2024-02-25,,3.319999933242798
2024-03-03,,2.609999895095825
2024-03-10,,2.75
2024-03-17,,2.4100000858306885
2024-03-24,,1.6710000038146973
2024-03-31,,1.75
2024-04-07,,1.899999976158142
2024-04-14,,1.850000023841858
2024-04-21,,1.5399999618530273
2024-04-28,,1.4199999570846558
2024-05-05,,1.2899999618530273
2024-05-12,,1.0800000429153442
2024-05-19,17.802156290923477,1.0499999523162842
2024-05-26,37.28817348330899,1.6100000143051147
2024-06-02,34.75319708563039,1.4500000476837158
2024-06-09,42.39701807534024,1.7400000095367432
2024-06-16,38.08870234077179,1.4800000190734863
2024-06-23,37.150492810195594,1.4199999570846558
2024-06-30,35.278811691063936,1.2999999523162842
2024-07-07,33.46321402941189,1.1799999475479126
2024-07-14,40.10260550857234,1.4199999570846558
2024-07-21,46.34850566134179,1.6799999475479126
2024-07-28,51.00415680904321,1.899999976158142
2024-08-04,49.327891791825834,1.8200000524520874
2024-08-11,53.065524067186715,2.0
2024-08-18,42.701168303131674,1.4500000476837158
2024-08-25,51.114109631869304,1.899999976158142
2024-09-01,46.685009331782425,1.6299999952316284
2024-09-08,47.76814489369117,1.690000057220459
2024-09-15,48.14630503520205,1.7100000381469727
2024-09-22,47.04585960780257,1.649999976158142
2024-09-29,44.14804936617378,1.4900000095367432
2024-10-06,44.14804936617378,1.4900000095367432
2024-10-13,43.8738078642268,1.4759999513626099
2024-10-20,46.286427517014495,1.5700000524520874
2024-10-27,47.32407864618141,1.6100000143051147
2024-11-03,52.732581378949185,1.8300000429153442
2024-11-10,71.67011261264285,3.1600000858306885
2024-11-17,64.73940810412775,2.8299999237060547
2024-11-24,76.42159139232582,4.400000095367432
2024-12-01,94.4607525762613,18.729999542236328
2024-12-08,59.932709167334956,8.710000038146973
2024-12-15,63.37185389380451,11.100000381469727
2024-12-22,65.3929568053531,12.609999656677246
2024-12-29,70.46123279015917,16.969999313354492
2025-01-05,69.72974250449003,16.68000030517578
2025-01-12,61.06620460422614,13.0
2025-01-19,60.955389790521124,12.949999809265137
2025-01-26,62.03850917732782,13.680000305175781
2025-02-02,58.13665743646068,12.039999961853027
2025-02-09,57.215092904635874,11.649999618530273
2025-02-16,57.16504969001376,11.630000114440918
2025-02-23,53.60524324277584,10.220000267028809
2025-03-02,46.83361993477712,7.179999828338623
2025-03-09,44.808377391431684,6.170000076293945
2025-03-16,45.38754241081664,6.400000095367432
2025-03-23,47.798538546146396,7.340000152587891
2025-03-30,46.25449449998239,6.679999828338623
2025-04-06,43.13933974707288,5.309999942779541
2025-04-13,44.49113237954515,5.769999980926514
2025-04-20,42.799814457702126,5.059999942779541
2025-04-27,45.947664523541654,6.070000171661377
2025-05-04,48.486753119163694,6.909999847412109
2025-05-11,44.39599237777401,5.380000114440918
2025-05-18,44.821967513594,5.510000228881836
2025-05-25,43.60437517903227,5.070000171661377
2025-06-01,43.28778204956622,4.960000038146973
2025-06-08,51.72865565220539,7.420000076293945
2025-06-15,54.76448257817322,8.449999809265137
2025-06-22,53.94857283783147,8.220000267028809
2025-06-29,52.8066114427257,7.909999847412109
2025-07-06,55.4904754714328,8.729999542236328
2025-07-13,64.48307810496141,12.119999885559082
