Date,Open,High,Low,Close,Volume
2020-05-31,52.0,55.66666793823242,50.93333435058594,55.66666793823242,1705704000
2020-06-30,57.20000076293945,72.51266479492188,56.939998626708984,71.98733520507812,3836590500
2020-07-31,72.19999694824219,119.66600036621094,72.03333282470703,95.38400268554688,5679502500
2020-08-31,96.61333465576172,166.7133331298828,91.0,166.10667419433594,4672135200
2020-09-30,167.3800048828125,167.49667358398438,109.95999908447266,143.00332641601562,5208854400
2020-10-31,146.9199981689453,155.3000030517578,126.37000274658203,129.34666442871094,2500999200
2020-11-30,131.3333282470703,202.60000610351562,130.76666259765625,189.1999969482422,2347796400
2020-12-31,199.19667053222656,239.57333374023438,180.40333557128906,235.22332763671875,3589038000
2021-01-31,239.82000732421875,300.1333312988281,239.06333923339844,264.510009765625,2117084400
2021-02-28,271.42999267578125,293.5,206.3333282470703,225.1666717529297,1568573700
2021-03-31,230.0366668701172,240.3699951171875,179.8300018310547,222.64332580566406,2827357200
2021-04-30,229.4566650390625,260.2633361816406,219.80667114257812,236.47999572753906,2035619100
2021-05-31,234.60000610351562,235.3333282470703,182.32666015625,208.4066619873047,1875527400
2021-06-30,209.26666259765625,232.5399932861328,190.4066619873047,226.56666564941406,1559765700
2021-07-31,227.97332763671875,233.3333282470703,206.82000732421875,229.06666564941406,1345349400
2021-08-31,233.3333282470703,246.79666137695312,216.27999877929688,245.24000549316406,1143974700
2021-09-30,244.69332885742188,266.3333435058594,236.28334045410156,258.49334716796875,1170513900
2021-10-31,259.4666748046875,371.7366638183594,254.52999877929688,371.3333435058594,1586803800
2021-11-30,381.6666564941406,414.4966735839844,326.20001220703125,381.586669921875,1947334500
2021-12-31,386.8999938964844,390.9466552734375,295.3733215332031,352.260009765625,1530167700
2022-01-31,382.5833435058594,402.6666564941406,264.0033264160156,312.239990234375,1916006400
2022-02-28,311.7366638183594,315.92333984375,233.3333282470703,290.1433410644531,1391126700
2022-03-31,289.8933410644531,371.5899963378906,252.01333618164062,359.20001220703125,1729272900
2022-04-30,360.3833312988281,384.2900085449219,273.8999938964844,290.2533264160156,1520959800
2022-05-31,286.92333984375,318.5,206.85667419433594,252.75332641601562,1948221600
2022-06-30,251.72000122070312,264.2099914550781,208.69332885742188,224.47332763671875,2011227900
2022-07-31,227.0,298.32000732421875,216.1666717529297,297.1499938964844,1744884000
2022-08-31,301.27667236328125,314.6666564941406,271.80999755859375,275.6099853515625,1695263200
2022-09-30,272.5799865722656,313.79998779296875,262.4700012207031,265.25,1299271000
2022-10-31,254.5,257.5,198.58999633789062,227.5399932861328,1735263100
2022-11-30,234.0500030517578,237.39999389648438,166.19000244140625,194.6999969482422,1885275300
2022-12-31,197.0800018310547,198.9199981689453,108.23999786376953,123.18000030517578,2944247700
2023-01-31,118.47000122070312,180.67999267578125,101.80999755859375,173.22000122070312,3897499400
2023-02-28,173.88999938964844,217.64999389648438,169.92999267578125,205.7100067138672,3624845100
2023-03-31,206.2100067138672,207.7899932861328,163.91000366210938,207.4600067138672,3311619900
2023-04-30,199.91000366210938,202.69000244140625,152.3699951171875,164.30999755859375,2505176300
2023-05-31,163.1699981689453,204.47999572753906,158.8300018310547,203.92999267578125,2681994800
2023-06-30,202.58999633789062,276.989990234375,199.3699951171875,261.7699890136719,3440477900
2023-07-31,276.489990234375,299.2900085449219,254.1199951171875,267.42999267578125,2392089000
2023-08-31,266.260009765625,266.4700012207031,212.36000061035156,258.0799865722656,2501580900
2023-09-30,257.260009765625,278.9800109863281,234.5800018310547,250.22000122070312,2439306100
2023-10-31,244.80999755859375,268.94000244140625,194.07000732421875,200.83999633789062,2590570100
2023-11-30,204.0399932861328,252.75,197.85000610351562,240.0800018310547,2650798400
2023-12-31,233.13999938964844,265.1300048828125,228.1999969482422,248.47999572753906,2294598400
2024-01-31,250.0800018310547,251.25,180.05999755859375,187.2899932861328,2343784600
2024-02-29,188.5,205.60000610351562,175.00999450683594,201.8800048828125,2019907700
2024-03-31,200.52000427246094,204.52000427246094,160.50999450683594,175.7899932861328,1898904200
2024-04-30,176.1699981689453,198.8699951171875,138.8000030517578,183.27999877929688,2478540800
2024-05-31,182.0,187.55999755859375,167.75,178.0800018310547,1668180900
2024-06-30,178.1300048828125,203.1999969482422,167.41000366210938,197.8800048828125,1407037300
2024-07-31,201.02000427246094,271.0,200.85000610351562,232.07000732421875,2946114300
2024-08-31,227.69000244140625,231.8699951171875,182.0,214.11000061035156,1618373100
2024-09-30,215.25999450683594,264.8599853515625,209.63999938964844,261.6300048828125,1611273300
2024-10-31,262.6700134277344,273.5400085449219,212.11000061035156,249.85000610351562,1910807800
2024-11-30,252.0399932861328,361.92999267578125,238.8800048828125,345.1600036621094,2091913900
2024-12-31,352.3800048828125,488.5400085449219,348.20001220703125,403.8399963378906,1903365900
2025-01-31,390.1000061035156,439.739990234375,373.0400085449219,404.6000061035156,1510656500
2025-02-28,386.67999267578125,394.0,273.6000061035156,292.9800109863281,1581998600
2025-03-31,300.3399963378906,303.94000244140625,217.02000427246094,259.1600036621094,2718957500
2025-04-30,263.79998779296875,294.8599853515625,214.25,282.1600036621094,2957985600
2025-05-31,280.010009765625,367.7099914550781,271.0,346.4599914550781,2195842800
2025-06-30,343.5,357.5400085449219,273.2099914550781,317.6600036621094,2428761900
2025-07-31,298.4599914550781,318.45001220703125,288.7699890136719,313.510009765625,815910300
