Date,BB_Upper,BB_Middle,BB_Lower,Close
2022-01-23,,,,45.0
2022-01-30,,,,46.75
2022-02-06,,,,50.13999938964844
2022-02-13,,,,48.09000015258789
2022-02-20,,,,45.40999984741211
2022-02-27,,,,43.90999984741211
2022-03-06,,,,51.0
2022-03-13,,,,49.31999969482422
2022-03-20,,,,49.0099983215332
2022-03-27,,,,53.79999923706055
2022-04-03,,,,58.02000045776367
2022-04-10,,,,64.0199966430664
2022-04-17,,,,62.54999923706055
2022-04-24,,,,62.43000030517578
2022-05-01,,,,59.209999084472656
2022-05-08,,,,60.27000045776367
2022-05-15,,,,54.61000061035156
2022-05-22,,,,56.650001525878906
2022-05-29,,,,66.5999984741211
2022-06-05,68.92130514739264,54.597999572753906,40.27469399811517,65.16999816894531
2022-06-12,69.11925196511594,55.33749961853027,41.55574727194461,59.790000915527344
2022-06-19,69.14983714542235,55.904999542236325,42.6601619390503,58.099998474121094
2022-06-26,69.4088920867539,56.36199951171875,43.315106936683605,59.279998779296875
2022-07-03,69.32502675671209,56.83749942779541,44.34997209887872,57.599998474121094
2022-07-10,68.92381472586797,57.54949951171875,46.17518429756953,59.650001525878906
2022-07-17,67.7026292959298,58.13699951171875,48.57136972750771,55.65999984741211
2022-07-24,67.4873730777498,58.28699951171875,49.0866259456877,54.0
2022-07-31,67.95540280415283,59.125999450683594,50.29659609721436,66.0999984741211
2022-08-07,70.24676173088027,60.390499687194826,50.534237643509385,74.30000305175781
2022-08-14,74.81038608870324,61.775499725341795,48.74061336198035,81.5
2022-08-21,78.23221013473513,62.91649951934814,47.60078890396117,80.83999633789062
2022-08-28,80.9523596395928,63.756999778747556,46.56163991790231,80.83000183105469
2022-09-04,83.44218741015706,64.68299980163575,45.92381219311443,81.06999969482422
2022-09-11,87.12228395037664,65.93699989318847,44.751715836000294,87.51000213623047
2022-09-18,89.83614676190024,67.25499992370605,44.673853085511865,85.56999969482422
2022-09-25,91.87901595446901,68.43399982452392,44.988983694578835,83.8499984741211
2022-10-02,93.24735254936448,69.86299991607666,46.47864728278884,83.19000244140625
2022-10-09,94.62569125812483,71.24999980926513,47.874308360405436,84.38999938964844
2022-10-16,95.64709347748776,71.98299999237061,48.31890650725346,81.26000213623047
2022-10-23,97.43222682900216,73.08850002288818,48.74477321677421,87.27999877929688
2022-10-30,99.90807874899001,74.78649997711182,49.664921205233625,93.75
2022-11-06,101.86800638190502,76.59750003814698,51.32699369438893,94.31999969482422
2022-11-13,103.09021629943119,78.24899997711182,53.40778365479245,92.30999755859375
2022-11-20,103.79050270952585,80.03400020599365,56.277497702461446,93.30000305175781
2022-11-27,104.84113625608941,81.90950031280518,58.97786436952095,97.16000366210938
2022-12-04,103.61173541018658,83.72850036621094,63.84526532223529,92.04000091552734
2022-12-11,100.10925018991848,85.51450042724609,70.9197506645737,89.72000122070312
2022-12-18,98.20312769322891,86.61950035095215,75.0358730086754,88.19999694824219
2022-12-25,97.42292790520744,87.30650024414062,77.1900725830738,88.04000091552734
2023-01-01,97.32042755911253,87.54200019836426,77.763572837616,86.20999908447266
2023-01-08,97.15292565159929,87.67500038146973,78.19707511134017,83.5
2023-01-15,96.92132986987338,87.89150047302246,78.86167107617155,85.16000366210938
2023-01-22,96.7617881952284,87.98800048828124,79.21421278133408,83.0
2023-01-29,96.73476478610544,87.94150047302246,79.14823615993947,86.58000183105469
2023-02-05,96.80280523872173,87.82300033569337,78.843195432665,83.19999694824219
2023-02-12,96.77994837226612,87.97100028991699,79.16205220756785,86.80999755859375
2023-02-19,96.71933018951943,88.03900032043457,79.35867045134971,84.55000305175781
2023-02-26,97.15327370606308,87.78300018310547,78.41272666014787,79.2699966430664
2023-03-05,97.40238053421024,87.66900024414062,77.935619954071,78.9800033569336
2023-03-12,97.87083616125355,87.18250045776367,76.49416475427378,77.55000305175781
2023-03-19,97.48764535178721,86.333500289917,75.17935522804679,76.7699966430664
2023-03-26,97.14474534302956,85.2895004272461,73.43425551146264,73.44000244140625
2023-04-02,96.34641128120063,84.5990005493164,72.85158981743217,78.5
2023-04-09,95.26507839534243,83.78200035095215,72.29892230656186,76.95999908447266
2023-04-16,92.87367560603953,82.74550018310546,72.6173247601714,76.43000030517578
2023-04-23,91.48834368119162,81.97100028991699,72.45365689864235,76.55000305175781
2023-04-30,90.36784692307275,81.35500030517578,72.34215368727881,77.4000015258789
2023-05-07,89.39284764289019,80.91950035095215,72.44615305901411,79.48999786376953
2023-05-14,88.33402183703049,80.51000022888184,72.68597862073318,79.8499984741211
2023-05-21,87.74452452313247,80.31450042724609,72.8844763313597,82.30000305175781
2023-05-28,87.79353510316108,80.33200035095214,72.87046559874321,83.8499984741211
2023-06-04,88.28343203410084,80.45100021362305,72.61856839314525,87.54000091552734
2023-06-11,90.5549035180244,80.96550025939942,71.37609700077444,93.29000091552734
2023-06-18,91.94367824775104,81.2810001373291,70.61832202690717,92.88999938964844
2023-06-25,92.99369926526911,81.63900032043458,70.28430137560004,90.36000061035156
2023-07-02,93.83435600659162,81.87600059509278,69.91764518359393,91.55000305175781
2023-07-09,94.82405086941257,82.21500053405762,69.60595019870267,91.33000183105469
2023-07-16,96.6934856927178,83.00150070190429,69.30951571109078,95.0
2023-07-23,98.65122250343984,83.88250045776367,69.1137784120875,96.5999984741211
2023-07-30,100.11865462837946,84.79200019836426,69.46534576834907,95.73999786376953
2023-08-06,103.12056040679516,86.15050048828125,69.18044056976734,103.94000244140625
2023-08-13,105.9175950449809,87.80650024414062,69.69540544330034,106.55999755859375
2023-08-20,108.12895797264356,89.12000007629395,70.11104217994433,104.7699966430664
2023-08-27,110.04682439957206,90.56550025939941,71.08417611922677,105.87000274658203
2023-09-03,111.75482072214953,92.10850028991699,72.46217985768445,107.29000091552734
2023-09-10,113.25590043176899,93.71300010681152,74.17009978185405,108.63999938964844
2023-09-17,114.59354843700723,95.33950004577636,76.0854516545455,109.93000030517578
2023-09-24,115.75283198719723,96.88300018310547,78.0131683790137,110.36000061035156
2023-10-01,116.21221877689037,98.34450035095215,80.47678192501392,109.08000183105469
2023-10-08,116.70771714871276,99.73800010681153,82.76828306491029,110.16999816894531
2023-10-15,117.58582473463667,101.23000030517578,84.87417587571488,113.69000244140625
2023-10-22,118.19423903956125,102.45800018310547,86.72176132664968,112.0999984741211
2023-10-29,118.87633818364768,103.33250007629394,87.7886619689402,110.77999877929688
2023-11-05,120.40651802396442,104.54150009155273,88.67648215914105,117.06999969482422
2023-11-12,122.26669421607913,106.11199989318848,89.95730557029783,121.7699966430664
2023-11-19,123.6818276121814,107.6189998626709,91.55617211316041,121.69000244140625
2023-11-26,124.96555567898768,109.24549980163575,93.5254439242838,123.86000061035156
2023-12-03,125.42140069681011,110.48949966430663,95.55759863180316,119.87999725341797
