Date,MACD,MACD_Signal,MACD_Histogram,Close
2020-06-15,,,,104.68000030517578
2020-06-16,,,,102.88999938964844
2020-06-17,,,,102.62999725341797
2020-06-18,,,,106.38999938964844
2020-06-19,,,,106.9000015258789
2020-06-22,,,,106.5999984741211
2020-06-23,,,,107.16000366210938
2020-06-24,,,,108.43000030517578
2020-06-25,,,,110.19000244140625
2020-06-26,,,,105.19999694824219
2020-06-29,,,,105.95999908447266
2020-06-30,,,,104.1500015258789
2020-07-01,,,,106.12999725341797
2020-07-02,,,,106.01000213623047
2020-07-06,,,,106.77999877929688
2020-07-07,,,,105.80000305175781
2020-07-08,,,,106.61000061035156
2020-07-09,,,,106.16999816894531
2020-07-10,,,,107.05000305175781
2020-07-13,,,,104.5199966430664
2020-07-14,,,,105.38999938964844
2020-07-15,,,,104.91999816894531
2020-07-16,,,,104.48999786376953
2020-07-17,,,,105.3499984741211
2020-07-20,,,,106.13999938964844
2020-07-21,-0.005215785425377817,,,105.58000183105469
2020-07-22,-0.059996789111920634,,,104.93000030517578
2020-07-23,-0.13573678223960428,,,104.51000213623047
2020-07-24,-0.16002624734129256,,,104.93000030517578
2020-07-27,-0.12218986430487178,,,105.62000274658203
2020-07-28,-0.178903272014864,,,104.5199966430664
2020-07-29,-0.12078507890299761,,,105.77999877929688
2020-07-30,-0.09780567264886031,,,105.4800033569336
2020-07-31,0.07287919490683237,-0.06585855554715978,0.13873775045399214,107.37999725341797
2020-08-03,0.16589008322075927,-0.019508827793575968,0.18539891101433523,106.87999725341797
2020-08-04,0.3573273874028047,0.05585841524570016,0.3014689721571045,108.38999938964844
2020-08-05,0.4641536236276238,0.1375174569220849,0.3266361667055389,107.9000015258789
2020-08-06,0.5585140652746077,0.22171677859258945,0.33679728668201825,108.0999984741211
2020-08-07,1.1836850207656795,0.41411042702720746,0.769574593738472,115.08999633789062
2020-08-10,1.7381789429056482,0.6789241302028957,1.0592548127027526,116.06999969482422
2020-08-11,1.9549681703208108,0.9341329382264788,1.0208352320943321,113.58999633789062
2020-08-12,2.234960385126925,1.1942984276065682,1.0406619575203568,115.25
2020-08-13,2.4384307396439624,1.443124890014047,0.9953058496299154,115.37000274658203
2020-08-14,2.5796287106264515,1.6704256541365279,0.9092030564899236,115.48999786376953
2020-08-17,2.7709422829809682,1.8905289799054161,0.8804133030755521,116.87000274658203
2020-08-18,2.8214473894400243,2.076712661812338,0.7447347276276863,116.0199966430664
2020-08-19,2.7586644595903778,2.213103021367946,0.5455614382224319,115.13999938964844
2020-08-20,2.6987786939705387,2.3102381558884644,0.38854053808207434,115.4000015258789
2020-08-21,2.589993271658585,2.3661891790424887,0.22380409261609646,115.01000213623047
2020-08-24,2.495189954785616,2.3919893341911145,0.1032006205945013,115.26000213623047
2020-08-25,2.4044445723508403,2.39448038182306,0.009964190527780303,115.41000366210938
2020-08-26,2.368168809847546,2.389218067427957,-0.021049257580410874,116.19000244140625
2020-08-27,2.236976108703331,2.358769675683032,-0.12179356697970078,115.23999786376953
2020-08-28,2.190065061351291,2.3250287528166838,-0.1349636914653929,116.26000213623047
2020-08-31,2.1618575128135404,2.292394504816055,-0.13053699200251456,116.68000030517578
2020-09-01,2.132670983698304,2.260449800592505,-0.1277788168942009,116.9000015258789
2020-09-02,2.2434484792242557,2.2570495363188554,-0.013601057094599689,118.87999725341797
2020-09-03,1.9823943245746136,2.202118493970007,-0.21972416939539352,114.83999633789062
2020-09-04,1.7113990492096036,2.1039746050179264,-0.3925755558083228,114.29000091552734
2020-09-08,1.2625975360987667,1.9356991912340944,-0.6731016551353277,111.56999969482422
2020-09-09,1.0266121140071078,1.7538817757886973,-0.7272696617815895,113.19999694824219
2020-09-10,0.7119616299548852,1.5454977466219348,-0.8335361166670496,111.72000122070312
2020-09-11,0.4461590301134635,1.3256300033202406,-0.8794709732067771,111.58000183105469
2020-09-14,0.2878670177473168,1.1180774062056558,-0.8302103884583389,112.2699966430664
2020-09-15,0.45253462762590857,0.9849688504897064,-0.5324342228637978,115.93000030517578
2020-09-16,0.40328535547673994,0.8686321514871131,-0.4653467960103732,113.76000213623047
2020-09-17,0.21252567303139358,0.7374108557959692,-0.5248851827645756,111.91000366210938
2020-09-18,-0.034280833304720204,0.5830725179758314,-0.6173533512805516,110.72000122070312
2020-09-21,-0.23922302314466037,0.41861340975173306,-0.6578364328963935,110.56999969482422
2020-09-22,-0.25187891675813034,0.2845149444497604,-0.5363938612078907,112.38999938964844
2020-09-23,-0.5293513896550763,0.12174167762879304,-0.6510930672838694,109.0
2020-09-24,-0.6170648911901822,-0.026019636135001994,-0.5910452550551801,110.55000305175781
2020-09-25,-0.5614897709643998,-0.13311366310088157,-0.4283761078635182,112.0199966430664
2020-09-28,-0.33445515180305563,-0.1733819608413164,-0.16107319096173922,114.23999786376953
2020-09-29,-0.21020356577201937,-0.18074628182745703,-0.029457283944562346,113.5199966430664
2020-09-30,-0.043451111340075954,-0.1532872477299808,0.10983613638990486,114.36000061035156
2020-10-01,0.19697853629081408,-0.08323409092582185,0.2802126272166359,115.7300033569336
2020-10-02,0.1980333724681742,-0.02698059824702264,0.22501397071519685,113.41000366210938
2020-10-05,0.3074861626933938,0.03991275394106065,0.26757340875233315,114.80000305175781
2020-10-06,0.202270783100019,0.07238435977285232,0.12988642332716668,112.44999694824219
2020-10-07,0.2587289230097838,0.10965327242023862,0.14907565058954517,114.22000122070312
2020-10-08,0.4013243041750485,0.16798747877120063,0.23333682540384787,115.48999786376953
2020-10-09,0.6472746928142072,0.263844921579802,0.38342977123440525,117.2300033569336
2020-10-12,1.0591469308923962,0.42290532344232085,0.6362416074500754,120.06999969482422
2020-10-13,1.4894269244762341,0.6362096436491036,0.8532172808271306,121.56999969482422
2020-10-14,1.4186840407527086,0.7927045230698246,0.625979517682884,116.66999816894531
2020-10-15,1.2378040052307,0.8817244195019998,0.35607958572870024,115.30000305175781
2020-10-16,1.054860025534225,0.9163515407084448,0.13850848482578026,114.95999908447266
2020-10-19,0.7232104275744149,0.877723318081639,-0.15451289050722405,112.75
2020-10-20,0.4806563258816112,0.7983099196416334,-0.3176535937600222,113.06999969482422
2020-10-21,0.23329152248089713,0.6853062402094863,-0.45201471772858914,112.41999816894531
2020-10-22,-0.02539352836079445,0.5431662864954302,-0.5685598148562246,111.63999938964844
2020-10-23,-0.16874644768410008,0.4007837396595242,-0.5695301873436243,112.37999725341797
2020-10-26,-0.32700007816433185,0.255226976094753,-0.5822270542590848,111.77999877929688
2020-10-27,-0.36429843267896445,0.13132189434000952,-0.49562032701897396,112.81999969482422
2020-10-28,-0.6302806542364436,-0.02099861537528111,-0.6092820388611625,109.80000305175781
2020-10-29,-0.8546225743108664,-0.1877234071623982,-0.6668991671484682,109.51000213623047
2020-10-30,-1.0158636172812265,-0.3533514491861639,-0.6625121680950626,109.56999969482422
2020-11-02,-1.0652021953229678,-0.4957215984135247,-0.5694805969094431,110.38999938964844
2020-11-03,-1.033484834029636,-0.603274245536747,-0.43021058849288907,111.12000274658203
2020-11-04,-0.6059747406012974,-0.6038143445496571,-0.002160396051640312,116.0199966430664
2020-11-05,-0.1652074230406555,-0.5160929602478568,0.3508855372072013,117.26000213623047
2020-11-06,0.6845695394878675,-0.275960460300712,0.9605299997885794,123.55999755859375
2020-11-09,1.2803257238670227,0.035296776532834945,1.2450289473341878,122.77999877929688
2020-11-10,1.64793745084188,0.35782491139464395,1.2901125394472361,121.72000122070312
2020-11-11,2.1907906806414275,0.7244180652440007,1.4663726153974268,125.1500015258789
2020-11-12,2.7235581005511733,1.1242460723054353,1.599312028245738,126.80999755859375
2020-11-13,3.2232069803330745,1.5440382539109634,1.6791687264221111,128.22999572753906
2020-11-16,3.611442201840646,1.9575190434968999,1.653923158343746,128.64999389648438
2020-11-17,3.9023797745063433,2.3464911896987886,1.5558885848075548,129.0
2020-11-18,3.994112739350868,2.6760154996292043,1.3180972397216637,127.8499984741211
