Date,Tenkan,Kijun,Senkou_A,Senkou_B,Close
2020-12-09,,,,102.51499938964844,92.48999786376953
2020-12-10,,,,110.88800048828125,130.0
2020-12-11,,,,111.51499938964844,119.58000183105469
2020-12-14,,,,111.51499938964844,102.36000061035156
2020-12-15,,,,111.51499938964844,102.0
2020-12-16,,,,111.51499938964844,113.69000244140625
2020-12-17,,,,111.51499938964844,117.23999786376953
2020-12-18,,,,117.51499938964844,137.58999633789062
2020-12-21,129.4000015258789,,,129.4000015258789,160.88999938964844
2020-12-22,137.5,,,134.51499938964844,177.47000122070312
2020-12-23,140.99999618530273,,,136.96499633789062,161.05999755859375
2020-12-24,140.99999618530273,,,136.96499633789062,161.0
2020-12-28,140.99999618530273,,,136.96499633789062,145.8800048828125
2020-12-29,143.9499969482422,,,136.96499633789062,139.77999877929688
2020-12-30,149.4949951171875,,,136.96499633789062,146.83999633789062
2020-12-31,149.4949951171875,,,136.96499633789062,138.75
2021-01-04,151.47999572753906,,,136.96499633789062,120.01000213623047
2021-01-05,150.6999969482422,,,136.96499633789062,122.16999816894531
2021-01-06,147.9749984741211,,,136.96499633789062,113.4000015258789
2021-01-07,142.2750015258789,,,136.96499633789062,133.5800018310547
2021-01-08,140.42400360107422,,,136.96499633789062,143.6300048828125
2021-01-11,131.7750015258789,,,136.96499633789062,135.6199951171875
2021-01-12,131.7750015258789,,,136.96499633789062,133.97999572753906
2021-01-13,129.7750015258789,,,136.96499633789062,143.13999938964844
2021-01-14,131.94499969482422,,,136.96499633789062,138.5
2021-01-15,131.94499969482422,136.96499633789062,134.45499801635742,136.96499633789062,134.14999389648438
2021-01-19,131.94499969482422,139.9499969482422,135.9474983215332,136.96499633789062,126.83000183105469
2021-01-20,133.86999893188477,140.99999618530273,137.43499755859375,136.96499633789062,131.3800048828125
2021-01-21,137.6599998474121,140.99999618530273,139.32999801635742,136.96499633789062,130.00999450683594
2021-01-22,137.32999801635742,140.99999618530273,139.16499710083008,136.96499633789062,126.56999969482422
2021-01-25,137.32999801635742,143.9499969482422,140.6399974822998,136.96499633789062,147.8300018310547
2021-01-26,137.32999801635742,147.9749984741211,142.65249824523926,136.96499633789062,141.42999267578125
2021-01-27,141.62499618530273,147.9749984741211,144.7999973297119,136.96499633789062,149.08999633789062
2021-01-28,141.62499618530273,147.9749984741211,144.7999973297119,136.96499633789062,148.0
2021-01-29,141.62499618530273,147.9749984741211,144.7999973297119,136.96499633789062,139.60000610351562
2021-02-01,141.62499618530273,147.9749984741211,144.7999973297119,136.96499633789062,137.75
2021-02-02,141.62499618530273,142.2750015258789,141.94999885559082,136.96499633789062,146.8800048828125
2021-02-03,141.62499618530273,140.42400360107422,141.02449989318848,136.96499633789062,147.0500030517578
2021-02-04,143.8949966430664,136.23999786376953,140.06749725341797,136.96499633789062,154.3699951171875
2021-02-05,147.00499725341797,136.23999786376953,141.62249755859375,136.96499633789062,146.60000610351562
2021-02-08,147.00499725341797,136.23999786376953,141.62249755859375,136.96499633789062,150.8000030517578
2021-02-09,153.28500366210938,142.52000427246094,147.90250396728516,136.96499633789062,168.9199981689453
2021-02-10,155.26000213623047,144.49500274658203,149.87750244140625,136.96499633789062,161.4499969482422
2021-02-11,155.26000213623047,144.49500274658203,149.87750244140625,136.96499633789062,156.55999755859375
2021-02-12,160.28500366210938,146.42000198364258,153.35250282287598,136.96499633789062,153.72999572753906
2021-02-16,160.28500366210938,149.88000106811523,155.0825023651123,136.96499633789062,147.1699981689453
2021-02-17,156.81999969482422,149.88000106811523,153.35000038146973,136.96499633789062,140.05999755859375
2021-02-18,153.97000122070312,149.88000106811523,151.92500114440918,136.96499633789062,133.55999755859375
2021-02-19,153.97000122070312,149.88000106811523,151.92500114440918,136.96499633789062,134.5399932861328
2021-02-22,151.33500289916992,149.88000106811523,150.60750198364258,136.96499633789062,126.22000122070312
2021-02-23,143.56500244140625,143.56500244140625,143.56500244140625,136.96499633789062,121.12000274658203
2021-02-24,138.98999786376953,143.56500244140625,141.2775001525879,136.96499633789062,122.52999877929688
2021-02-25,135.53500366210938,143.56500244140625,139.5500030517578,139.9499969482422,114.30999755859375
2021-02-26,133.5,143.22000122070312,138.36000061035156,140.99999618530273,112.45999908447266
2021-03-01,128.25,143.22000122070312,135.73500061035156,140.99999618530273,121.05000305175781
2021-03-02,118.1449966430664,137.22000122070312,127.68249893188477,140.6999969482422,98.5
2021-03-03,114.94999694824219,134.0250015258789,124.48749923706055,137.50499725341797,93.31999969482422
2021-03-04,108.52000045776367,129.9900016784668,119.25500106811523,133.46999740600586,88.51000213623047
2021-03-05,102.15499877929688,126.97000122070312,114.5625,130.4499969482422,95.1500015258789
2021-03-08,102.15499877929688,126.97000122070312,114.5625,130.4499969482422,83.61000061035156
2021-03-09,102.15499877929688,126.97000122070312,114.5625,130.4499969482422,84.91000366210938
2021-03-10,99.43999862670898,126.97000122070312,113.20499992370605,130.4499969482422,84.55999755859375
