Date,EMA,Close
2020-06-30,,52800.0
2020-07-31,,57900.0
2020-08-31,,54000.0
2020-09-30,,58200.0
2020-10-31,,56600.0
2020-11-30,,66700.0
2020-12-31,,81000.0
2021-01-31,,82000.0
2021-02-28,,82500.0
2021-03-31,,81400.0
2021-04-30,,81500.0
2021-05-31,,80500.0
2021-06-30,,80700.0
2021-07-31,,78500.0
2021-08-31,,76700.0
2021-09-30,,74100.0
2021-10-31,,69800.0
2021-11-30,,71300.0
2021-12-31,,78300.0
2022-01-31,,73300.0
2022-02-28,,71900.0
2022-03-31,,69600.0
2022-04-30,,67400.0
2022-05-31,,67400.0
2022-06-30,,57000.0
2022-07-31,,61400.0
2022-08-31,,59700.0
2022-09-30,,53100.0
2022-10-31,,59400.0
2022-11-30,,62200.0
2022-12-31,,55300.0
2023-01-31,,61400.0
2023-02-28,,60600.0
2023-03-31,,64000.0
2023-04-30,,65500.0
2023-05-31,,71400.0
2023-06-30,,72200.0
2023-07-31,,69800.0
2023-08-31,,66900.0
2023-09-30,65091.833572199095,68400.0
2023-10-31,65180.03681257962,66900.0
2023-11-30,65551.7423339172,72800.0
2023-12-31,66183.36465909197,78500.0
2024-01-31,66501.24930986797,72700.0
2024-02-29,66837.77373377685,73400.0
2024-03-31,67596.9067223731,82400.0
2024-04-30,68079.98444323294,77500.0
2024-05-31,68344.37544600207,73500.0
2024-06-30,68986.11322912392,81500.0
2024-07-31,69713.61990087396,83900.0
2024-08-31,69937.34575936792,74300.0
2024-09-30,69525.76791744753,61500.0
2024-10-31,69022.07192147447,59200.0
2024-11-30,68299.04402286596,54200.0
2024-12-31,67562.50529004322,53200.0
2025-01-31,66822.87088565086,52400.0
2025-02-28,66221.75523269227,54500.0
2025-03-31,65810.93790426826,57800.0
2025-04-30,65307.965323572236,55500.0
2025-05-31,64863.67433217847,56200.0
2025-06-30,64616.66582816976,59800.0
2025-07-31,64518.29188533221,62600.0
