Date,MACD,MACD_Signal,MACD_Histogram,Close
2020-05-17,,,,32.470001220703125
2020-05-24,,,,34.83000183105469
2020-05-31,,,,36.31999969482422
2020-06-07,,,,37.209999084472656
2020-06-14,,,,32.2400016784668
2020-06-21,,,,32.29999923706055
2020-06-28,,,,29.610000610351562
2020-07-05,,,,30.68000030517578
2020-07-12,,,,33.13999938964844
2020-07-19,,,,32.54999923706055
2020-07-26,,,,31.18000030517578
2020-08-02,,,,30.260000228881836
2020-08-09,,,,32.900001525878906
2020-08-16,,,,29.989999771118164
2020-08-23,,,,30.829999923706055
2020-08-30,,,,33.79999923706055
2020-09-06,,,,33.2400016784668
2020-09-13,,,,36.97999954223633
2020-09-20,,,,37.119998931884766
2020-09-27,,,,34.459999084472656
2020-10-04,,,,37.720001220703125
2020-10-11,,,,37.27000045776367
2020-10-18,,,,33.720001220703125
2020-10-25,,,,36.75
2020-11-01,,,,33.40999984741211
2020-11-08,1.5350744990337333,,,44.869998931884766
2020-11-15,2.3254836939078984,,,47.61000061035156
2020-11-22,2.9836619995199953,,,48.43000030517578
2020-11-29,3.6480050527394,,,50.720001220703125
2020-12-06,4.457185401270834,,,54.86000061035156
2020-12-13,4.86247277180771,,,52.630001068115234
2020-12-20,4.964250766098196,,,50.619998931884766
2020-12-27,5.167703772308855,,,52.880001068115234
2021-01-03,5.118241469492524,4.099540932867206,1.0187005366253183,51.0
2021-01-10,5.203041659429431,4.320241078179651,0.8828005812497794,53.279998779296875
2021-01-17,5.388876225218617,4.5339681075874445,0.8549081176311724,55.52000045776367
2021-01-24,5.3765372688821955,4.702481939846395,0.6740553290358005,54.310001373291016
2021-01-31,5.035969200576567,4.769179391992429,0.2667898085841376,50.93000030517578
2021-02-07,5.322008936013198,4.879745300796583,0.44226363521661494,58.58000183105469
2021-02-14,5.648997170026632,5.0335956746425925,0.6154014953840399,60.630001068115234
2021-02-21,5.662118904147761,5.159300320543626,0.5028185836041343,58.38999938964844
2021-02-28,5.078187332514034,5.143077722937708,-0.06489039042367395,51.75
2021-03-07,4.865156261589348,5.087493430668036,-0.2223371690786875,55.540000915527344
2021-03-14,5.02651170913915,5.0752970863622595,-0.04878537722310927,60.349998474121094
2021-03-21,4.834793177041661,5.02719630449814,-0.1924031274564788,57.08000183105469
2021-03-28,4.44042894359643,4.909842832317798,-0.4694138887213679,54.709999084472656
2021-04-04,4.3113921998309905,4.790152705820437,-0.4787605059894462,57.599998474121094
2021-04-11,4.167544273719059,4.665631019400161,-0.49808674568110156,57.68000030517578
2021-04-18,4.220340831994882,4.576572981919105,-0.3562321499242227,60.349998474121094
2021-04-25,4.020562317656996,4.465370849066683,-0.444808531409687,57.93000030517578
2021-05-02,3.5661425557165813,4.285525190396663,-0.7193826346800813,54.77000045776367
2021-05-09,2.552039844168,3.93882812115093,-1.38678827698293,47.029998779296875
2021-05-16,1.759542914987449,3.502971079918234,-1.7434281649307848,47.41999816894531
2021-05-23,1.230270024788041,3.0484308688921953,-1.8181608441041544,48.81999969482422
2021-05-30,0.9619194119973358,2.631128577513224,-1.669209165515888,50.83000183105469
2021-06-06,0.6888591872393803,2.242674699458455,-1.5538155122190749,50.18000030517578
2021-06-13,0.45351145476249144,1.8848420505192627,-1.4313305957567712,50.0099983215332
2021-06-20,0.23922483399092442,1.5557186072135951,-1.3164937732226707,49.70000076293945
2021-06-27,0.2305474715184772,1.2906843800745718,-1.0601369085560945,51.72999954223633
2021-07-04,0.2195261684319192,1.0764527377460413,-0.8569265693141221,51.709999084472656
2021-07-11,-0.002208720265194586,0.8607204461437943,-0.8629291664089889,49.06999969482422
2021-07-18,-0.4056511402591383,0.6074461288632078,-1.013097269122346,46.189998626708984
