Date,EMA,Close
2020-05-14,,12.4375
2020-05-15,,12.542499542236328
2020-05-18,,13.34749984741211
2020-05-19,,13.212499618530273
2020-05-20,12.97740710223163,13.104999542236328
2020-05-21,12.983271363340782,12.994999885559082
2020-05-22,12.917180858031227,12.78499984741211
2020-05-26,13.036453778197576,13.274999618530273
2020-05-27,13.13680239164181,13.337499618530273
2020-05-28,13.256201556280903,13.494999885559082
2020-05-29,13.24496765332464,13.22249984741211
2020-06-01,13.324145127647743,13.482500076293945
2020-06-02,13.421930186823758,13.617500305175781
2020-06-03,13.664619997392599,14.149999618530273
2020-06-04,14.037246753938003,14.782500267028809
2020-06-05,14.387331042135429,15.087499618530273
2020-06-08,14.563220682041297,14.914999961853027
2020-06-09,14.511313877037136,14.407500267028809
2020-06-10,14.26837600703436,13.782500267028809
2020-06-11,13.851417312591593,13.017499923706055
2020-06-12,13.686778233825711,13.357500076293945
2020-06-15,13.567018936991394,13.327500343322754
2020-06-16,13.683845805406373,13.917499542236328
2020-06-17,13.715063921133545,13.77750015258789
2020-06-18,13.588375960138023,13.335000038146973
2020-06-19,13.495584113297582,13.3100004196167
2020-06-22,13.430389472443343,13.300000190734863
2020-06-23,13.47442631496223,13.5625
2020-06-24,13.359617581455126,13.130000114440918
2020-06-25,13.248911771832717,13.02750015258789
2020-06-26,13.035941066780893,12.609999656677246
2020-06-29,12.933127365138272,12.727499961853027
2020-06-30,12.924584999101786,12.907500267028809
2020-07-01,12.946389923107246,12.989999771118164
2020-07-02,12.94259342194373,12.9350004196167
2020-07-06,12.995895601913496,13.102499961853027
2020-07-07,12.848096991648386,12.552499771118164
2020-07-08,12.802064673814582,12.710000038146973
2020-07-09,12.568043243032964,12.100000381469727
2020-07-10,12.469528841404301,12.272500038146973
2020-07-13,12.363852611798832,12.15250015258789
2020-07-14,12.275901868355797,12.100000381469727
2020-07-15,12.269767810511938,12.257499694824219
2020-07-16,12.211511962684229,12.095000267028809
2020-07-17,12.20267478166172,12.1850004196167
2020-07-20,12.162616673695705,12.082500457763672
2020-07-21,12.126744550855731,12.055000305175781
2020-07-22,12.066162932178562,11.944999694824219
2020-07-23,11.890775275403385,11.539999961853027
2020-07-24,11.768016862984581,11.522500038146973
2020-07-27,11.728677781499812,11.649999618530273
2020-07-28,11.624118508284218,11.414999961853027
2020-07-29,11.575245659473822,11.477499961853027
2020-07-30,11.464330541374476,11.242500305175781
2020-07-31,11.397887142023903,11.265000343322754
2020-08-03,11.392757992957343,11.382499694824219
2020-08-04,11.29933872554985,11.112500190734863
2020-08-05,11.328725753454947,11.387499809265137
2020-08-06,11.288317321557855,11.207500457763672
2020-08-07,11.333044766597652,11.422499656677246
2020-08-10,11.415363152300454,11.579999923706055
2020-08-11,11.606908691906359,11.989999771118164
2020-08-12,11.848772613858797,12.332500457763672
2020-08-13,12.138348320229596,12.717499732971191
2020-08-14,12.382232175339427,12.869999885559082
2020-08-17,12.511488269480843,12.770000457763672
2020-08-18,12.500992027066006,12.479999542236328
2020-08-19,12.576494671995015,12.727499961853027
2020-08-20,12.507663076516373,12.369999885559082
2020-08-21,12.38844192385434,12.149999618530273
2020-08-24,12.332294704912497,12.220000267028809
2020-08-25,12.384863060314387,12.489999771118164
2020-08-26,12.467408605150998,12.632499694824219
2020-08-27,12.742438917512775,13.292499542236328
2020-08-28,12.939126097596407,13.332500457763672
2020-08-31,12.97941753826984,13.0600004196167
2020-09-01,12.852945152669804,12.600000381469727
2020-09-02,12.648630025485925,12.239999771118164
2020-09-03,12.475753388470924,12.130000114440918
2020-09-04,12.591335668607895,12.822500228881836
2020-09-08,12.586723893512849,12.577500343322754
2020-09-09,12.621149122469667,12.6899995803833
2020-09-10,12.576599478558066,12.487500190734863
2020-09-11,12.52356616645082,12.417499542236328
2020-09-14,12.486544238123791,12.412500381469727
2020-09-15,12.49186268554363,12.5024995803833
2020-09-16,12.531241675921503,12.609999656677246
2020-09-17,12.51999459048657,12.4975004196167
2020-09-18,12.556663098471354,12.630000114440918
