Date,MACD,MACD_Signal,MACD_Histogram,Close
2020-05-31,,,,25.15965461730957
2020-06-30,,,,27.84592056274414
2020-07-31,,,,30.324378967285156
2020-08-31,,,,33.49214553833008
2020-09-30,,,,34.30815887451172
2020-10-31,,,,30.542320251464844
2020-11-30,,,,34.987327575683594
2020-12-31,,,,37.14647674560547
2021-01-31,,,,36.94374084472656
2021-02-28,,,,41.0897102355957
2021-03-31,,,,44.67815399169922
2021-04-30,,,,49.83781051635742
2021-05-31,,,,49.994930267333984
2021-06-30,,,,50.5169792175293
2021-07-31,,,,48.97111129760742
2021-08-31,,,,49.39685821533203
2021-09-30,,,,52.73188018798828
2021-10-31,,,,55.74759292602539
2021-11-30,,,,56.470001220703125
2021-12-31,,,,56.16999816894531
2022-01-31,,,,56.810001373291016
2022-02-28,,,,50.959999084472656
2022-03-31,,,,50.189998626708984
2022-04-30,,,,47.0099983215332
2022-05-31,,,,49.939998626708984
2022-06-30,4.537420137353649,,,46.209999084472656
2022-07-31,3.858895753052785,,,45.060001373291016
2022-08-31,2.743255292903683,,,38.290000915527344
2022-09-30,1.5092546529694602,,,34.16999816894531
2022-10-31,0.8626817167881171,,,38.400001525878906
2022-11-30,0.8560198894181283,,,44.790000915527344
2022-12-31,0.4764869163711296,,,40.220001220703125
2023-01-31,0.20561062195425706,,,40.619998931884766
2023-02-28,-0.007362057917745801,1.4165856283753728,-1.4239476862931186,40.63999938964844
2023-03-31,-0.20843911568996987,1.0915806795623042,-1.300019795252274,40.209999084472656
2023-04-30,-0.10195011794856867,0.8528745200601296,-0.9548246380086983,43.4900016784668
2023-05-31,0.0879423786490321,0.6998880917779101,-0.611945713128878,44.810001373291016
2023-06-30,0.9775966398668103,0.7554298013956902,0.22216683847112018,54.11000061035156
2023-07-31,1.5685495370635252,0.9180537485292573,0.6504957885342679,52.91999816894531
2023-08-31,2.2785151975975566,1.1901460383429172,1.0883691592546394,56.2400016784668
2023-09-30,3.8187046323098244,1.7158577571362987,2.1028468751735256,68.9000015258789
2023-10-31,4.823141486529451,2.3373145030149294,2.4858269835145217,66.91000366210938
2023-11-30,6.269886624220362,3.123828927256016,3.146057696964346,75.87000274658203
2023-12-31,7.38218089619707,3.975499321044227,3.4066815751528434,76.5
2024-01-31,8.67845475461447,4.916090407758276,3.762364346856195,82.87999725341797
2024-02-29,10.534869773103615,6.039846280827344,4.495023492276271,94.66000366210938
2024-03-31,13.420837196302706,7.516044463922417,5.904792732380289,114.11000061035156
2024-04-30,16.36897867326809,9.286631305791552,7.082347367476537,124.63999938964844
2024-05-31,19.682434343361763,11.365791913305594,8.316642430056168,139.55999755859375
2024-06-30,21.922521929688685,13.477137916582212,8.445384013106473,137.91000366210938
2024-07-31,21.494869236033438,15.08068418047246,6.414185055560978,113.68000030517578
2024-08-31,21.06323404911184,16.277194154200338,4.786039894911504,115.54000091552734
2024-09-30,20.724337716918427,17.166622866743957,3.55771485017447,118.54000091552734
2024-10-31,20.62868545264513,17.85903538392419,2.7696500687209387,123.62999725341797
2024-11-30,20.634556848313224,18.414139676801998,2.220417171511226,127.58999633789062
2024-12-31,19.4188202361767,18.61507578867694,0.8037444474997599,115.23999786376953
2025-01-31,17.31647598491628,18.355355827924807,-1.0388798430085266,103.5999984741211
2025-02-28,15.404993162986884,17.765283294937223,-2.3602901319503395,102.76000213623047
2025-03-31,12.805683288991517,16.773363293748083,-3.9676800047565663,91.1500015258789
2025-04-30,10.671914253621566,15.55307348572278,-4.881159232101215,91.76000213623047
2025-05-31,10.43489346857936,14.529437482294098,-4.094544013714737,111.2699966430664
2025-06-30,11.034095068318976,13.830368999499074,-2.7962739311800977,122.5999984741211
2025-07-31,11.715246503217159,13.407344500242692,-1.6920979970255328,126.83000183105469
