Date,Stoch_K,Stoch_D,Close
2020-06-21,,,85400.0
2020-06-28,,,84600.0
2020-07-05,,,85400.0
2020-07-12,,,82800.0
2020-07-19,,,82900.0
2020-07-26,,,83700.0
2020-08-02,,,82800.0
2020-08-09,,,80600.0
2020-08-16,,,80200.0
2020-08-23,,,74500.0
2020-08-30,,,77800.0
2020-09-06,,,78700.0
2020-09-13,,,78400.0
2020-09-20,77.01863354037268,,83700.0
2020-09-27,72.04968944099379,,82900.0
2020-10-04,79.375,76.14777432712215,84000.0
2020-10-11,72.5,74.64156314699794,82900.0
2020-10-18,79.09604519774011,76.99034839924671,85300.0
2020-10-25,64.28571428571429,71.9605864944848,83900.0
2020-11-01,43.87755102040816,62.41977016795419,79900.0
2020-11-08,76.53061224489795,61.56462585034014,86300.0
2020-11-15,93.87755102040816,71.42857142857143,89700.0
2020-11-22,87.32876712328768,85.91231012953126,96800.0
2020-11-29,88.69257950530036,89.96629921633206,98800.0
2020-12-06,89.91031390134529,88.64388684331111,115000.0
2020-12-13,87.69574944071589,88.76621428245384,115500.0
2020-12-20,94.06175771971496,90.55594035392538,118500.0
2020-12-27,92.82296650717703,91.52682455586928,118000.0
2021-01-03,94.01913875598086,93.63462099429096,118500.0
2021-01-10,100.0,95.6140350877193,138000.0
2021-01-17,79.4407894736842,91.15330940988837,127500.0
2021-01-24,81.08552631578948,86.8421052631579,128500.0
2021-01-31,71.21710526315789,77.24780701754385,122500.0
2021-02-07,79.4407894736842,77.24780701754385,127500.0
2021-02-14,74.26470588235294,74.97420020639834,126000.0
2021-02-21,85.68507157464212,79.79685564355977,133000.0
2021-02-28,84.9624060150376,81.63739449067755,141500.0
2021-03-07,80.26315789473684,83.63687849480552,140000.0
2021-03-14,72.36842105263158,79.19799498746868,140000.0
2021-03-21,67.10526315789474,73.24561403508771,138000.0
2021-03-28,59.21052631578947,66.22807017543859,135000.0
2021-04-04,73.97260273972603,66.76279740447008,141000.0
2021-04-11,67.6923076923077,66.95847891594106,140000.0
2021-04-18,60.0,67.22163681067791,137500.0
2021-04-25,44.61538461538461,57.43589743589744,132500.0
2021-05-02,30.76923076923077,45.12820512820513,128000.0
2021-05-09,35.38461538461539,36.92307692307693,129500.0
2021-05-16,8.571428571428571,24.90842490842491,118500.0
2021-05-23,20.0,21.318681318681318,122500.0
2021-05-30,27.142857142857142,18.57142857142857,125000.0
2021-06-06,37.142857142857146,28.0952380952381,128500.0
2021-06-13,39.682539682539684,34.65608465608466,128000.0
2021-06-20,28.571428571428573,35.13227513227513,124500.0
2021-06-27,41.26984126984127,36.50793650793651,128500.0
2021-07-04,22.22222222222222,30.687830687830694,122500.0
2021-07-11,12.698412698412698,25.396825396825403,119500.0
2021-07-18,24.0,19.64021164021164,121500.0
2021-07-25,12.76595744680851,16.488123381740404,118500.0
2021-08-01,0.0,12.255319148936172,112500.0
2021-08-08,27.5,13.421985815602838,118000.0
2021-08-15,8.09968847352025,11.86656282450675,101500.0
